"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年5週
"集計期間終了週",2012年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","9710","9229","18939","419"
"RSウイルス感染症","38","30","68","264"
"咽頭結膜熱","31","29","60","264"
"Ａ群溶血性レンサ球菌咽頭炎","286","243","529","264"
"感染性胃腸炎","1134","928","2062","264"
"水痘","149","129","278","264"
"手足口病","2","10","12","264"
"伝染性紅斑","29","42","71","264"
"突発性発しん","59","65","124","264"
"百日咳","3","3","6","264"
"ヘルパンギーナ","3","4","7","264"
"流行性耳下腺炎","27","12","39","264"
"不明発しん症","5","10","15","264"
"川崎病","2","2","4","264"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","6","14","20","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","1","3","25"
"マイコプラズマ肺炎","9","10","19","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","49","41","90","25"
