"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年19週
"集計期間終了週",2007年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","45","47","92","284"
"RSウイルス感染症","4","3","7","149"
"咽頭結膜熱","69","41","110","149"
"Ａ群溶血性レンサ球菌咽頭炎","159","141","300","149"
"感染性胃腸炎","378","389","767","149"
"水痘","210","193","403","149"
"手足口病","16","14","30","149"
"伝染性紅斑","31","40","71","149"
"突発性発しん","57","51","108","149"
"百日咳","0","1","1","149"
"風しん","2","2","4","149"
"ヘルパンギーナ","14","14","28","149"
"麻しん（成人麻しん以外）","20","11","31","149"
"流行性耳下腺炎","25","34","59","149"
"不明発しん症","13","8","21","149"
"川崎病","3","0","3","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","16","10","26","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","4","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","12","10","22","25"
