"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年34週
"集計期間終了週",2009年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","370","367","737","275"
"RSウイルス感染症","12","9","21","143"
"咽頭結膜熱","4","8","12","143"
"Ａ群溶血性レンサ球菌咽頭炎","34","39","73","143"
"感染性胃腸炎","214","178","392","143"
"水痘","36","29","65","143"
"手足口病","90","78","168","143"
"伝染性紅斑","14","19","33","143"
"突発性発しん","44","40","84","143"
"百日咳","0","1","1","143"
"ヘルパンギーナ","82","84","166","143"
"流行性耳下腺炎","39","63","102","143"
"不明発しん症","12","13","25","143"
"川崎病","0","0","0","143"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","9","8","17","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","2","5","7","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
