"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年52週"
"集計期間終了週","2009年52週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","7","0","0","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","34","12","2","0","27","1","3","0","2","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","32","4","1","1","27","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"文京","11","3","0","0","11","4","0","1","0","0","0","1","0","0","0","2","0","0","0","0","","","","","",""
"台東","8","0","0","0","19","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","30","1","0","0","10","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","49","1","0","3","32","3","1","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","18","1","1","1","43","2","4","1","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","0","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","92","2","0","5","64","4","4","1","2","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","103","0","0","5","66","4","0","0","4","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","10","0","0","1","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","43","0","0","3","20","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","62","0","0","3","33","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","19","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","35","1","0","1","21","2","1","0","1","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
