"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年19週
"集計期間終了週",2009年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","87","88","175","289"
"RSウイルス感染症","2","2","4","149"
"咽頭結膜熱","15","9","24","149"
"Ａ群溶血性レンサ球菌咽頭炎","83","66","149","149"
"感染性胃腸炎","359","313","672","149"
"水痘","80","82","162","149"
"手足口病","7","3","10","149"
"伝染性紅斑","11","11","22","149"
"突発性発しん","28","30","58","149"
"百日咳","1","0","1","149"
"ヘルパンギーナ","1","2","3","149"
"流行性耳下腺炎","50","43","93","149"
"不明発しん症","3","4","7","149"
"川崎病","0","0","0","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","11","3","14","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","1","3","4","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
