"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年11週"
"集計期間終了週","2001年11週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","3","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","5","0","0","0","19","3","0","1","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","13","0","0","0","52","12","1","3","8","0","0","1","1","7","0","0","0","0","0","0","0","0","0","0"
"2歳","16","0","0","1","33","13","1","1","1","0","0","2","1","2","0","0","0","1","0","0","0","0","0","0"
"3歳","25","0","0","4","44","10","0","3","0","0","0","1","0","13","0","0","0","0","0","0","0","0","0","0"
"4歳","31","0","1","6","38","20","0","2","0","0","0","1","1","20","0","0","0","0","0","0","0","0","0","0"
"5歳","32","0","0","3","49","12","0","7","0","0","0","1","1","13","1","0","0","0","0","0","0","0","0","0"
"6歳","19","0","0","3","37","6","0","2","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0"
"7歳","23","0","0","6","37","5","0","6","0","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0"
"8歳","27","0","0","2","27","1","0","3","0","0","1","1","1","3","0","0","0","0","0","0","0","0","0","0"
"9歳","24","0","0","1","22","1","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"10～14歳","49","0","0","3","55","2","0","1","0","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0"
"15～19歳","18","0","0","0","13","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","47","0","1","1","60","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0"
"30～39歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40～49歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","391","0","2","30","488","86","2","29","28","1","1","10","10","85","4","0","0","5","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年11週"
"集計期間終了週","2001年11週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
