"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年20週"
"集計期間終了週","2024年20週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","25","2","1","36","33","1","7","0","2","2","1","0","0","0","0","0","0","0","0","0","1","8","","","","","",""
"区南部","4","42","23","10","32","58","0","7","1","2","3","0","0","1","0","2","0","0","0","0","0","0","2","","","","","",""
"区西南部","1","40","10","7","29","46","4","3","5","1","1","0","0","1","0","1","0","0","0","0","0","0","3","","","","","",""
"区西部","3","54","16","4","47","53","2","8","0","1","2","0","1","2","0","0","0","0","0","0","0","0","9","","","","","",""
"区西北部","7","58","17","8","72","100","2","10","7","7","2","1","2","1","0","1","0","0","0","0","0","0","1","","","","","",""
"区東北部","4","53","25","13","65","90","1","3","0","5","1","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区東部","3","49","17","4","57","50","4","12","1","4","0","2","1","2","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","1","14","1","0","12","13","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","4","63","25","4","65","150","4","5","1","6","3","3","0","0","0","4","0","0","0","0","0","0","10","","","","","",""
"北多摩西部","5","18","7","4","36","31","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","2","60","4","3","52","59","5","8","21","3","2","3","2","0","0","0","0","0","0","1","0","0","7","","","","","",""
"北多摩北部","1","40","17","12","54","52","2","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","41","516","164","70","558","735","27","74","37","41","16","10","6","7","0","9","0","0","0","1","0","1","54","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年20週"
"集計期間終了週","2024年20週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","38","3","2","34","48","1","12","0","1","1","1","1","0","0","1","0","0","0","0","0","1","5","","","","","",""
"区南部","3","43","16","11","28","52","1","1","1","2","3","0","0","1","0","1","0","0","0","0","0","0","1","","","","","",""
"区西南部","5","62","5","4","33","37","4","8","6","1","1","2","1","1","0","3","0","0","0","0","0","0","3","","","","","",""
"区西部","2","64","16","5","35","56","7","4","0","2","2","0","1","2","0","2","0","0","0","0","0","0","7","","","","","",""
"区西北部","3","85","22","5","60","66","1","10","1","4","1","1","2","1","0","1","0","0","0","0","0","0","1","","","","","",""
"区東北部","4","67","32","5","48","70","2","3","0","4","5","0","0","0","1","2","0","0","1","0","0","0","1","","","","","",""
"区東部","8","75","12","8","42","48","7","13","3","4","3","1","1","2","0","0","0","0","0","0","0","1","2","","","","","",""
"西多摩","1","16","1","0","11","15","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","2","65","22","3","63","103","1","7","1","2","1","3","0","0","0","1","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","3","37","7","4","28","12","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","1","67","6","1","39","41","1","4","23","4","2","3","2","0","0","0","0","0","2","1","1","0","3","","","","","",""
"北多摩北部","1","31","14","8","54","34","3","3","0","2","1","1","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","36","650","156","56","476","582","31","68","36","28","20","12","9","7","1","11","0","0","3","1","1","2","38","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年20週"
"集計期間終了週","2024年20週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","63","5","3","70","81","1","19","0","3","3","1","1","0","0","1","0","0","0","0","0","1","13","32","20","2","4","4","4"
"区南部","7","85","39","21","60","110","1","8","1","4","6","0","0","1","0","3","0","0","0","0","0","0","3","33","21","3","1","1","1"
"区西南部","6","102","15","11","62","83","4","11","11","2","1","2","1","2","0","4","0","0","0","0","0","0","6","40","25","4","3","3","3"
"区西部","5","118","32","9","82","109","9","12","0","3","2","0","1","2","0","2","0","0","0","0","0","0","16","39","25","4","4","4","4"
"区西北部","10","143","39","13","132","166","3","20","8","11","3","2","2","1","0","1","0","0","0","0","0","0","2","56","35","6","2","2","2"
"区東北部","4","120","57","18","113","160","3","6","0","9","6","0","0","0","1","3","0","0","1","0","0","0","3","40","25","4","1","1","1"
"区東部","11","124","29","12","99","98","11","25","4","8","3","3","1","2","0","0","0","0","0","0","0","1","3","41","26","4","1","1","1"
"西多摩","1","30","2","0","23","28","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","2","14","8","1","1","1","1"
"南多摩","6","128","47","7","128","253","5","12","1","8","4","3","0","0","0","5","0","0","0","0","0","0","15","45","28","4","1","1","1"
"北多摩西部","8","55","14","4","64","43","3","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","4","21","14","2","1","1","1"
"北多摩南部","3","127","10","4","91","100","6","12","44","7","2","3","2","0","0","0","0","0","2","1","1","0","10","33","21","3","3","3","3"
"北多摩北部","1","71","31","20","108","86","5","11","0","6","1","1","0","0","0","0","0","0","0","0","0","0","13","23","15","2","2","2","2"
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","1"
"合計","71","1166","320","122","1033","1317","52","140","70","68","31","15","9","8","1","19","0","0","3","1","1","2","91","419","264","39","25","25","25"


