"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年38週
"集計期間終了週",2009年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1497","1348","2845","282"
"RSウイルス感染症","15","12","27","146"
"咽頭結膜熱","3","3","6","146"
"Ａ群溶血性レンサ球菌咽頭炎","58","39","97","146"
"感染性胃腸炎","220","165","385","146"
"水痘","29","24","53","146"
"手足口病","71","52","123","146"
"伝染性紅斑","10","11","21","146"
"突発性発しん","54","39","93","146"
"百日咳","3","2","5","146"
"ヘルパンギーナ","53","62","115","146"
"流行性耳下腺炎","43","45","88","146"
"不明発しん症","8","8","16","146"
"川崎病","1","1","2","146"
"急性出血性結膜炎","1","3","4","39"
"流行性角結膜炎","10","5","15","39"
"細菌性髄膜炎","0","0","0","22"
"無菌性髄膜炎","0","0","0","22"
"マイコプラズマ肺炎","4","3","7","22"
"クラミジア肺炎(オウム病は除く)","2","0","2","22"
