"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年12週
"集計期間終了週",2024年12週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2530","2247","4777","416"
"新型コロナウイルス感染症（COVID-19）","561","713","1274","416"
"RSウイルス感染症","82","59","141","262"
"咽頭結膜熱","25","19","44","262"
"Ａ群溶血性レンサ球菌咽頭炎","406","335","741","262"
"感染性胃腸炎","582","514","1096","262"
"水痘","26","30","56","262"
"手足口病","3","1","4","262"
"伝染性紅斑","7","4","11","262"
"突発性発しん","31","33","64","262"
"ヘルパンギーナ","2","0","2","262"
"流行性耳下腺炎","5","5","10","262"
"不明発しん症","3","3","6","262"
"川崎病","0","4","4","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","4","6","10","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","10","11","21","25"
"COVID-19入院","43","60","103","25"
