"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年20週
"集計期間終了週",2018年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","46","28","74","416"
"RSウイルス感染症","41","30","71","263"
"咽頭結膜熱","83","74","157","263"
"Ａ群溶血性レンサ球菌咽頭炎","497","426","923","263"
"感染性胃腸炎","1063","1004","2067","263"
"水痘","48","35","83","263"
"手足口病","30","22","52","263"
"伝染性紅斑","103","84","187","263"
"突発性発しん","85","88","173","263"
"ヘルパンギーナ","5","6","11","263"
"流行性耳下腺炎","10","12","22","263"
"不明発しん症","7","10","17","263"
"川崎病","1","2","3","263"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","23","12","35","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","1","1","2","25"
"インフルエンザ入院","0","2","2","25"
