"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年50週"
"集計期間終了週","2023年50週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","8","4","0","1","0","8","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"～1歳","29","7","1","16","1","56","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","105","9","1","52","9","169","2","13","0","19","1","0","1","1","0","1","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"2歳","102","8","1","56","30","163","3","10","0","6","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","159","3","1","92","63","137","1","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","196","3","0","65","84","127","2","4","1","2","2","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","244","2","0","41","109","153","4","5","2","0","0","3","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","3","1","0","0","0"
"6歳","226","8","0","42","113","129","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","2","1","0","0","0"
"7歳","261","3","1","30","113","91","4","2","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","223","5","0","25","100","72","9","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","239","3","0","7","70","58","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","953","35","1","18","151","149","8","2","0","0","0","1","1","0","0","0","0","0","0","0","0","5","1","1","0","0","0","0","4","0","1","0","0"
"15～19歳","372","34","0","0","6","32","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0"
"20～29歳","341","69","0","15","20","70","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30～39歳","262","84","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","2","1","2","2","0","0","0","0","0","0","0","1"
"40～49歳","293","63","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","222","78","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","1","1","1","1","0","0","0","1","0","0","1"
"60～69歳","87","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","1","1","3"
"70～79歳","21","37","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","11","0","0","1","0","0","4","1","1","0","10"
"80歳以上","9","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","19","0","0","1","0","0","4","1","2","1","16"
"合計","4352","510","6","460","869","1414","48","57","8","33","4","7","3","4","2","15","1","1","1","0","0","33","45","5","4","4","1","0","23","5","6","2","38"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年50週"
"集計期間終了週","2023年50週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
