"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年32週
"集計期間終了週",2001年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","22","18","40","142"
"Ａ群溶血性レンサ球菌咽頭炎","8","4","12","142"
"感染性胃腸炎","106","100","206","142"
"水痘","20","33","53","142"
"手足口病","35","21","56","142"
"伝染性紅斑","8","9","17","142"
"突発性発しん","39","41","80","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","101","80","181","142"
"麻しん（成人麻しん以外）","3","7","10","142"
"流行性耳下腺炎","53","54","107","142"
"不明発しん症","9","8","17","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","17","10","27","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","3","1","4","25"
