"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年14週
"集計期間終了週",2020年14週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","7","6","13","413"
"RSウイルス感染症","3","3","6","259"
"咽頭結膜熱","5","9","14","259"
"Ａ群溶血性レンサ球菌咽頭炎","147","145","292","259"
"感染性胃腸炎","288","249","537","259"
"水痘","31","51","82","259"
"手足口病","3","4","7","259"
"伝染性紅斑","6","3","9","259"
"突発性発しん","39","41","80","259"
"ヘルパンギーナ","3","3","6","259"
"流行性耳下腺炎","6","3","9","259"
"不明発しん症","5","1","6","259"
"川崎病","1","1","2","259"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","6","2","8","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","2","6","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","23"
