"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年20週
"集計期間終了週",2005年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","30","26","56","178"
"RSウイルス感染症","2","1","3","142"
"咽頭結膜熱","21","20","41","142"
"Ａ群溶血性レンサ球菌咽頭炎","128","104","232","142"
"感染性胃腸炎","430","400","830","142"
"水痘","83","88","171","142"
"手足口病","14","12","26","142"
"伝染性紅斑","39","43","82","142"
"突発性発しん","42","52","94","142"
"百日咳","1","1","2","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","13","19","32","142"
"麻しん（成人麻しん以外）","0","2","2","142"
"流行性耳下腺炎","84","61","145","142"
"不明発しん症","4","2","6","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","4","4","8","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","1","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
