"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年25週"
"集計期間終了週","2013年25週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","1","2","1","11","1","0","0","5","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","0","5","6","9","4","24","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","3","3","8","15","2","7","0","3","0","0","2","1","0","0","0","0","0","4","0","0","","","","","",""
"文京","0","0","0","4","9","3","21","0","2","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","0","0","1","11","11","1","3","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","7","2","4","3","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","2","7","58","3","11","1","2","0","1","3","0","1","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","1","13","22","5","1","0","5","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","8","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","9","20","62","8","10","3","4","1","5","3","4","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","0","1","9","26","44","9","15","1","7","0","8","1","5","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","0","0","1","1","4","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","0","3","2","7","2","4","0","3","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","6","11","24","10","4","1","6","0","1","3","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","0","0","1","2","6","0","0","0","2","0","3","0","0","0","0","2","0","0","0","0","0","","","","","",""
"北区","0","0","2","3","21","5","8","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","1","13","10","2","4","1","4","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","1","4","15","2","9","0","2","0","3","1","0","0","0","1","0","0","0","0","0","","","","","",""
"練馬区","0","0","15","18","25","5","5","0","6","0","4","1","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","2","13","14","44","3","4","0","3","0","5","5","0","0","0","2","0","0","0","0","0","","","","","",""
