"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年32週
"集計期間終了週",2021年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","383"
"RSウイルス感染症","300","246","546","246"
"咽頭結膜熱","14","8","22","246"
"Ａ群溶血性レンサ球菌咽頭炎","28","26","54","246"
"感染性胃腸炎","182","146","328","246"
"水痘","6","12","18","246"
"手足口病","4","6","10","246"
"伝染性紅斑","3","1","4","246"
"突発性発しん","29","33","62","246"
"ヘルパンギーナ","7","12","19","246"
"流行性耳下腺炎","12","2","14","246"
"不明発しん症","0","2","2","246"
"川崎病","6","3","9","246"
"急性出血性結膜炎","0","0","0","34"
"流行性角結膜炎","5","0","5","34"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","0","0","0","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"感染性胃腸炎（ロタウイルス）","0","0","0","24"
"インフルエンザ入院","0","0","0","24"
