"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年3月"
"集計期間終了月","2000年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","0","0","0","0","0","0","0","0","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","0","0","0","",""
"区西部","0","0","0","0","0","0","0","0","0","",""
"区西北部","0","0","0","0","0","0","0","0","0","",""
"区東北部","0","0","0","0","0","0","0","0","0","",""
"区東部","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","0","0","0","0","0","0","0","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年3月"
"集計期間終了月","2000年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","0","0","0","0","0","0","0","0","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","0","0","0","",""
"区西部","0","0","0","0","0","0","0","0","0","",""
"区西北部","0","0","0","0","0","0","0","0","0","",""
"区東北部","0","0","0","0","0","0","0","0","0","",""
"区東部","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","0","0","0","0","0","0","0","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年3月"
"集計期間終了月","2000年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","0","0","0","0","0","0","0","0","0","7","5"
"区南部","0","0","0","0","0","0","0","0","0","5","1"
"区西南部","0","0","0","0","0","0","0","0","0","4","4"
"区西部","0","0","0","0","0","0","0","0","0","6","4"
"区西北部","0","0","0","0","0","0","0","0","0","6","2"
"区東北部","0","0","0","0","0","0","0","0","0","2","0"
"区東部","0","0","0","0","0","0","0","0","0","3","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","4","1"
"北多摩西部","0","0","0","0","0","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","0","0","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","0","0","0","0","0","0","0","0","0","41","25"


