"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年48週
"集計期間終了週",2021年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","410"
"RSウイルス感染症","3","2","5","259"
"咽頭結膜熱","25","15","40","259"
"Ａ群溶血性レンサ球菌咽頭炎","74","38","112","259"
"感染性胃腸炎","901","734","1635","259"
"水痘","13","11","24","259"
"手足口病","125","97","222","259"
"伝染性紅斑","2","4","6","259"
"突発性発しん","41","38","79","259"
"ヘルパンギーナ","53","34","87","259"
"流行性耳下腺炎","5","2","7","259"
"不明発しん症","4","3","7","259"
"川崎病","0","3","3","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","2","5","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
