"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年20週"
"集計期間終了週","2010年20週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","4","17","57","8","9","1","7","0","1","6","1","0","0","0","0","0","0","0","","","","","",""
"区南部","5","1","9","20","70","9","1","1","2","0","12","11","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","0","2","14","42","11","9","3","4","1","1","6","0","0","0","0","0","0","0","0","","","","","",""
"区西部","1","1","0","18","70","3","3","6","0","0","0","5","1","0","0","0","0","0","1","0","","","","","",""
"区西北部","0","1","0","12","40","18","4","2","2","1","0","5","1","0","0","2","0","0","0","0","","","","","",""
"区東北部","0","0","0","15","38","10","6","11","2","0","6","8","1","0","3","0","0","0","2","0","","","","","",""
"区東部","0","0","4","11","74","15","6","7","7","7","6","5","3","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","0","5","13","3","3","1","1","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","3","30","104","16","6","6","10","0","0","13","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","4","12","5","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","9","23","11","3","2","2","0","2","2","1","1","0","1","0","0","0","0","","","","","",""
"北多摩北部","0","0","1","3","31","15","6","0","4","0","2","3","0","0","0","3","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"合計","12","6","23","158","574","124","56","40","42","9","31","71","8","1","3","7","0","0","3","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年20週"
"集計期間終了週","2010年20週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","4","22","51","4","6","9","7","0","5","10","1","0","0","0","0","0","0","0","","","","","",""
"区南部","1","1","10","11","83","8","5","2","8","3","7","4","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","1","1","9","50","8","4","2","3","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","5","1","1","13","60","5","3","4","3","0","2","1","1","0","1","0","0","0","2","0","","","","","",""
"区西北部","0","1","0","11","39","12","7","2","6","2","1","6","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","1","1","0","17","29","4","6","13","4","0","7","12","1","0","2","0","0","0","2","0","","","","","",""
"区東部","1","0","4","8","56","20","4","5","7","3","2","2","2","0","0","4","0","0","0","0","","","","","",""
"西多摩","0","0","0","4","15","4","3","1","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","3","24","104","14","6","12","13","0","1","13","4","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","4","14","5","1","1","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","5","22","8","2","3","1","0","2","8","1","1","0","1","0","0","0","0","","","","","",""
"北多摩北部","0","0","1","9","28","6","3","4","1","0","3","3","0","0","0","3","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"合計","14","10","24","137","551","98","50","58","55","9","32","66","12","1","3","10","0","0","4","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年20週"
"集計期間終了週","2010年20週"
"性別","男女合計"

