"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年11週
"集計期間終了週",2010年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","37","52","89","287"
"RSウイルス感染症","24","22","46","147"
"咽頭結膜熱","9","9","18","147"
"Ａ群溶血性レンサ球菌咽頭炎","115","131","246","147"
"感染性胃腸炎","831","764","1595","147"
"水痘","137","162","299","147"
"手足口病","16","13","29","147"
"伝染性紅斑","12","23","35","147"
"突発性発しん","44","36","80","147"
"百日咳","1","1","2","147"
"ヘルパンギーナ","3","3","6","147"
"流行性耳下腺炎","53","46","99","147"
"不明発しん症","4","6","10","147"
"川崎病","1","2","3","147"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","9","4","13","39"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","3","5","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
