"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2021年6月"
"集計期間終了月","2021年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","6","0","2","2","0","0","1","0","0","",""
"中央区","9","3","0","0","0","0","0","0","0","",""
"みなと","7","9","5","1","0","0","4","0","0","",""
"新宿区","20","12","30","13","0","0","2","0","0","",""
"文京","5","0","0","2","0","0","1","0","0","",""
"台東","2","0","0","1","0","0","0","0","0","",""
"墨田区","5","2","1","1","0","0","1","0","0","",""
"江東区","14","2","5","12","0","0","0","0","0","",""
"品川区","0","0","1","2","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","4","0","0","",""
"渋谷区","23","2","6","9","0","0","1","0","0","",""
"中野区","11","1","0","4","0","0","0","0","0","",""
"杉並","1","1","0","2","0","0","2","0","0","",""
"池袋","11","3","2","11","0","0","0","0","0","",""
"北区","1","0","0","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","1","1","2","0","0","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","0","0","2","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","3","3","0","2","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","2","1","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","7","0","0","",""
"多摩小平","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","121","39","53","67","0","0","29","1","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2021年6月"
"集計期間終了月","2021年6月"
"性別","女性"

