"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年11月"
"集計期間終了月","2007年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","10","0"
"1～4歳","0","0","0","0","0","0","0","18","1"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","7","4","0","1","0","0","1","0","0"
"20～24歳","17","2","3","8","0","0","0","0","0"
"25～29歳","24","9","12","20","0","0","1","0","0"
"30～34歳","19","10","8","16","0","0","5","0","0"
"35～39歳","18","7","13","5","0","1","0","1","0"
"40～44歳","9","5","5","9","1","0","3","1","0"
"45～49歳","11","4","1","5","1","1","2","1","0"
"50～54歳","2","2","4","4","0","0","1","0","0"
"55～59歳","1","2","1","3","0","0","9","0","0"
"60～64歳","2","0","0","1","0","0","4","1","0"
"65～69歳","1","2","1","0","0","1","5","2","0"
"70歳以上","0","1","0","0","0","0","44","4","1"
"合計","111","48","48","72","2","3","86","39","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年11月"
"集計期間終了月","2007年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","6","0"
"1～4歳","0","0","0","0","0","0","4","19","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","11","2","0","4","0","0","0","0","0"
"20～24歳","41","5","11","4","4","0","1","0","0"
"25～29歳","25","9","5","2","2","0","1","0","0"
"30～34歳","20","5","7","2","2","1","4","1","0"
"35～39歳","4","2","6","2","1","1","1","0","0"
"40～44歳","5","0","1","0","0","1","0","0","0"
"45～49歳","1","2","1","0","3","0","1","0","0"
"50～54歳","0","0","0","0","0","0","3","0","0"
"55～59歳","1","3","0","0","0","1","2","0","0"
"60～64歳","0","2","0","0","1","0","1","1","0"
"65～69歳","0","1","0","0","1","0","5","0","0"
"70歳以上","0","1","0","0","0","1","28","2","1"
"合計","108","32","31","14","14","5","56","30","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年11月"
"集計期間終了月","2007年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","16","0"
"1～4歳","0","0","0","0","0","0","4","37","1"
"5～9歳","0","0","0","0","0","0","4","2","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","18","6","0","5","0","0","1","0","0"
"20～24歳","58","7","14","12","4","0","1","0","0"
"25～29歳","49","18","17","22","2","0","2","0","0"
"30～34歳","39","15","15","18","2","1","9","1","0"
"35～39歳","22","9","19","7","1","2","1","1","0"
"40～44歳","14","5","6","9","1","1","3","1","0"
"45～49歳","12","6","2","5","4","1","3","1","0"
"50～54歳","2","2","4","4","0","0","4","0","0"
"55～59歳","2","5","1","3","0","1","11","0","0"
"60～64歳","2","2","0","1","1","0","5","2","0"
"65～69歳","1","3","1","0","1","1","10","2","0"
"70歳以上","0","2","0","0","0","1","72","6","2"
"合計","219","80","79","86","16","8","142","69","3"
"定点数","55","55","55","55","55","55","25","25","25"


