"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年43週
"集計期間終了週",2016年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","73","86","159","410"
"RSウイルス感染症","160","151","311","260"
"咽頭結膜熱","30","33","63","260"
"Ａ群溶血性レンサ球菌咽頭炎","257","199","456","260"
"感染性胃腸炎","881","800","1681","260"
"水痘","49","44","93","260"
"手足口病","188","151","339","260"
"伝染性紅斑","12","13","25","260"
"突発性発しん","74","70","144","260"
"百日咳","1","2","3","260"
"ヘルパンギーナ","43","47","90","260"
"流行性耳下腺炎","99","90","189","260"
"不明発しん症","15","7","22","260"
"川崎病","4","6","10","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","17","27","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","25","21","46","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","4","0","4","25"
"インフルエンザ入院","3","1","4","25"
