"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年30週
"集計期間終了週",2024年30週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","61","50","111","417"
"新型コロナウイルス感染症（COVID-19）","1742","2061","3803","417"
"RSウイルス感染症","38","40","78","262"
"咽頭結膜熱","41","29","70","262"
"Ａ群溶血性レンサ球菌咽頭炎","248","224","472","262"
"感染性胃腸炎","405","355","760","262"
"水痘","32","30","62","262"
"手足口病","1961","1642","3603","262"
"伝染性紅斑","49","45","94","262"
"突発性発しん","32","40","72","262"
"ヘルパンギーナ","362","314","676","262"
"流行性耳下腺炎","6","7","13","262"
"不明発しん症","8","13","21","262"
"川崎病","1","3","4","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","8","12","20","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","18","10","28","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","5","2","7","25"
"COVID-19入院","132","105","237","25"
