"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年8週
"集計期間終了週",2004年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","515","568","1083","178"
"RSウイルス感染症","4","2","6","142"
"咽頭結膜熱","6","7","13","142"
"Ａ群溶血性レンサ球菌咽頭炎","92","69","161","142"
"感染性胃腸炎","662","550","1212","142"
"水痘","110","63","173","142"
"手足口病","1","0","1","142"
"伝染性紅斑","28","23","51","142"
"突発性発しん","37","25","62","142"
"百日咳","0","1","1","142"
"風しん","6","5","11","142"
"ヘルパンギーナ","2","2","4","142"
"麻しん（成人麻しん以外）","1","1","2","142"
"流行性耳下腺炎","15","10","25","142"
"不明発しん症","4","7","11","142"
"川崎病","3","1","4","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","14","9","23","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
