"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年10週"
"集計期間終了週","2025年10週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","35","37","1","1","30","186","1","0","9","3","0","0","1","0","0","1","0","0","0","0","0","0","7","","","","","",""
"区南部","37","29","7","0","33","131","2","0","6","2","0","0","10","0","0","0","0","0","0","0","0","1","1","","","","","",""
"区西南部","33","33","7","0","31","137","4","1","8","1","0","3","0","0","0","1","0","0","0","0","0","1","1","","","","","",""
"区西部","31","40","7","1","35","160","10","0","4","2","0","2","0","3","0","0","0","0","0","0","0","1","5","","","","","",""
"区西北部","62","80","9","3","58","266","14","0","10","3","0","2","0","0","0","6","0","0","0","0","4","0","1","","","","","",""
"区東北部","47","49","15","5","31","178","4","1","16","5","0","0","0","0","0","0","0","0","0","0","1","0","4","","","","","",""
"区東部","52","51","14","1","31","204","2","0","14","1","0","1","0","1","0","6","0","0","0","0","1","0","2","","","","","",""
"西多摩","8","19","0","0","1","34","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","19","62","10","0","33","174","6","0","11","4","1","2","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北多摩西部","24","40","3","1","25","62","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","52","47","4","0","38","148","5","0","5","4","0","1","0","0","0","0","0","0","0","0","0","1","7","","","","","",""
"北多摩北部","22","37","8","1","34","122","5","0","9","5","0","1","0","0","0","0","0","0","1","0","0","1","8","","","","","",""
"島しょ","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","422","529","85","13","380","1802","58","2","97","31","1","12","11","4","0","14","0","0","1","0","6","5","43","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年10週"
"集計期間終了週","2025年10週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","23","39","4","1","20","158","2","0","6","1","0","2","1","0","0","2","0","0","0","0","0","0","5","","","","","",""
"区南部","31","50","3","6","25","114","3","0","9","4","0","0","10","0","0","0","0","0","0","0","0","1","1","","","","","",""
"区西南部","23","51","5","0","20","99","4","1","8","1","0","3","0","0","0","1","0","0","0","0","0","1","6","","","","","",""
"区西部","26","42","6","7","22","129","4","0","3","3","0","1","1","3","0","1","0","0","2","0","0","1","3","","","","","",""
"区西北部","46","113","2","3","50","241","10","0","9","3","0","2","0","0","0","3","0","0","1","0","4","0","2","","","","","",""
"区東北部","42","52","9","4","28","171","7","1","15","3","0","1","0","0","0","0","0","0","0","0","1","0","2","","","","","",""
"区東部","41","63","6","1","20","178","2","0","9","1","0","1","0","1","1","6","0","0","0","0","1","0","3","","","","","",""
"西多摩","8","25","0","1","2","35","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","28","56","10","1","28","159","4","1","11","1","2","1","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"北多摩西部","15","44","6","1","7","38","2","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","45","51","4","0","37","123","8","1","7","4","0","1","0","0","0","1","0","0","0","0","1","1","8","","","","","",""
"北多摩北部","22","55","9","1","24","110","3","0","15","2","0","1","0","0","0","0","0","0","1","0","0","1","5","","","","","",""
"島しょ","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"合計","350","644","64","26","283","1555","50","4","103","25","2","13","13","4","1","14","0","0","4","0","7","6","43","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年10週"
"集計期間終了週","2025年10週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","58","76","5","2","50","344","3","0","15","4","0","2","1","0","0","3","0","0","0","0","0","0","12","32","20","2","4","4","4"
"区南部","68","79","10","6","58","245","5","0","15","6","0","0","10","0","0","0","0","0","0","0","0","1","1","33","21","3","1","1","1"
"区西南部","56","84","12","0","51","236","4","1","16","1","0","3","0","0","0","1","0","0","0","0","0","1","7","40","25","4","3","3","3"
"区西部","57","82","13","8","57","289","14","0","7","5","0","3","1","3","0","1","0","0","2","0","0","2","8","39","25","4","4","4","4"
