"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年12週"
"集計期間終了週","2010年12週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","2","1","11","55","13","3","0","4","0","0","4","0","0","0","3","0","0","0","0","","","","","",""
"区南部","1","2","1","11","73","9","1","1","3","0","0","9","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","0","6","63","16","1","0","3","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","0","0","10","80","7","0","2","1","0","0","4","3","0","0","2","0","0","4","0","","","","","",""
"区西北部","1","0","0","5","41","6","2","0","2","0","0","6","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","1","0","1","23","43","11","0","1","9","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","4","2","12","57","20","3","2","4","0","0","5","2","0","0","4","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","12","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","2","1","20","96","20","1","2","10","0","1","13","4","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","0","2","14","6","1","0","0","0","0","7","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","6","13","2","2","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","3","0","0","7","27","6","3","2","2","0","1","6","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","14","10","6","115","574","117","17","11","41","0","2","65","10","0","0","12","0","0","4","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年12週"
"集計期間終了週","2010年12週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","6","1","12","40","16","1","1","3","0","0","1","0","0","0","8","0","1","0","0","","","","","",""
