"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2016年17週"
"集計期間終了週","2016年17週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中央区","1","0","0","1","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","0","4","10","13","1","0","1","2","0","0","2","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","6","0","2","11","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","4","0","0","2","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","0","1","7","22","0","1","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","0","2","7","10","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","12","0","2","14","42","6","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","5","0","0","4","25","0","0","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","4","1","3","4","19","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","10","1","6","22","39","1","0","2","7","1","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","23","0","5","37","47","1","0","4","4","0","0","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","5","0","0","5","4","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","2","0","","","","","",""
"中野区","8","0","4","16","27","1","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","11","1","3","14","25","1","0","3","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","11","0","1","8","21","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","8","2","3","10","7","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","9","0","1","9","17","1","0","0","4","0","0","2","0","0","0","1","0","0","0","0","0","1","","","","","",""
"練馬区","18","2","1","21","40","5","0","0","6","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","15","1","2","16","32","4","0","0","1","0","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","8","0","1","10","36","2","1","3","3","0","0","4","1","0","0","0","0","0","5","0","1","1","","","","","",""
"江戸川","9","0","4","19","32","4","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","28","0","3","18","56","1","0","0","5","0","0","5","0","0","0","0","0","0","1","0","0","0","","","","","",""
"町田市","13","0","0","19","46","1","0","1","6","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","6","0","2","5","17","2","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","12","1","4","14","39","4","0","0","3","0","1","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","8","0","1","21","24","5","0","1","4","0","0","4","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩府中","31","0","11","24","41","6","0","3","12","0","0","13","1","0","0","0","0","0","0","0","2","0","","","","","",""
"多摩小平","14","0","11","44","25","0","0","0","8","0","0","3","1","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","299","9","77","395","740","49","4","21","87","1","2","70","5","1","0","11","0","0","7","1","6","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2016年17週"
"集計期間終了週","2016年17週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","7","0","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","5","1","2","8","23","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","1","0","9","7","0","0","1","5","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","1","0","3","2","9","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"台東","1","0","0","7","17","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","9","0","2","10","8","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","7","0","1","12","37","4","0","1","3","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","0","0","3","28","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","1","4","15","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","10","1","5","19","51","3","0","5","2","0","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","15","2","3","31","42","1","0","4","1","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","6","1","0","2","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","","","","","",""
"中野区","8","1","1","9","20","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","11","0","0","3","22","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","6","0","0","6","0","2","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","7","0","0","3","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","10","3","1","4","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","10","0","0","2","12","0","0","1","5","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","14","1","1","20","22","1","0","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","18","1","2","16","41","5","0","2","2","0","1","11","0","1","0","3","0","0","0","0","0","0","","","","","",""
"葛飾区","6","0","0","13","18","1","1","2","1","0","0","3","1","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","12","0","4","9","27","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","13","0","1","19","52","0","0","3","5","0","0","2","0","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","15","0","0","16","34","1","1","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","10","0","2","4","13","4","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","","","","","",""
"南多摩","7","2","1","15","32","3","1","1","4","0","1","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","12","0","1","24","35","2","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","36","0","7","18","34","3","0","2","11","0","0","6","1","1","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","14","0","3","32","26","4","0","4","10","0","0","3","2","0","0","0","0","0","2","0","0","0","","","","","",""
"島しょ","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","282","14","41","323","663","38","7","31","71","0","3","53","9","4","0","11","0","1","3","0","3","3","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2016年17週"
"集計期間終了週","2016年17週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","2","3","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","4","3","0","2","2","0"
"中央区","8","0","0","2","14","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","2","1","0","0","0"
"みなと","10","1","6","18","36","1","0","1","3","0","0","5","0","0","0","0","0","0","0","1","0","0","9","6","0","1","1","0"
"新宿区","8","1","2","20","20","0","0","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","12","8","2","2","2","0"
"文京","5","0","3","4","16","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","3","0","1","14","39","0","1","1","1","0","1","3","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","14","0","4","17","18","1","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","19","0","3","26","79","10","0","1","4","0","0","6","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","9","0","0","7","53","0","0","0","3","0","0","3","0","0","0","1","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","7","1","4","8","34","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","20","2","11","41","90","4","0","7","9","1","0","5","1","1","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","38","2","8","68","89","2","0","8","5","0","0","9","2","0","0","0","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","11","1","0","7","12","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","4","1","7","4","1","1","1","0"
"中野区","16","1","5","25","47","1","0","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","22","1","3","17","47","2","0","4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","15","10","1","2","2","0"
