"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年19週"
"集計期間終了週","2001年19週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","0","0","5","27","9","0","2","2","0","0","0","0","7","0","0","0","3","0","0","1","0","0","0","","","","","",""
"区南部","0","0","1","6","28","9","1","3","3","0","0","1","0","11","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区西南部","0","0","2","2","26","17","1","8","4","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","0","0","3","35","11","0","1","6","0","0","2","1","6","0","0","0","8","0","0","2","0","0","0","","","","","",""
"区西北部","1","0","0","5","16","11","1","5","5","0","0","3","2","9","0","0","0","6","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","6","14","7","1","3","5","0","0","1","5","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","3","21","15","0","1","2","0","0","0","0","10","1","0","0","1","0","0","0","0","0","4","","","","","",""
"西多摩","0","0","0","3","17","8","0","3","4","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","2","28","13","2","4","4","0","0","5","0","8","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","3","2","1","2","1","0","0","0","2","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","1","12","5","0","4","1","0","0","0","0","4","0","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩北部","0","0","0","2","17","7","0","3","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","0","4","39","244","115","7","39","42","0","0","12","14","80","4","0","0","23","0","0","3","0","0","6","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年19週"
"集計期間終了週","2001年19週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","0","0","10","19","8","0","3","3","0","0","0","0","5","0","1","0","1","0","0","1","0","0","0","","","","","",""
"区南部","0","0","1","5","29","12","1","4","4","0","0","1","1","13","2","0","0","1","0","0","0","0","0","2","","","","","",""
"区西南部","1","0","2","1","24","24","1","4","7","0","0","0","3","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","0","0","3","31","8","2","8","5","0","0","2","2","5","0","2","0","5","0","0","2","0","0","0","","","","","",""
"区西北部","1","0","0","2","22","11","1","5","3","0","0","1","2","5","0","1","0","3","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","1","2","20","17","2","3","2","0","0","1","5","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","4","26","11","0","1","1","0","0","0","1","3","1","0","0","1","0","0","0","0","0","3","","","","","",""
"西多摩","0","0","0","3","16","12","0","4","3","0","1","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","2","19","15","2","6","1","0","0","2","0","3","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","1","7","5","1","3","1","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","1","11","6","0","1","3","0","0","1","0","6","0","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩北部","0","0","0","3","20","10","0","3","4","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","0","5","37","244","141","10","45","38","0","1","8","20","58","5","4","0","15","0","0","3","0","0","6","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年19週"
"集計期間終了週","2001年19週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
