"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年12月"
"集計期間終了月","2009年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","4","0"
"1～4歳","0","0","0","0","0","0","1","15","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","0","2","0"
"15～19歳","2","0","0","1","0","1","0","0","0"
"20～24歳","12","4","4","10","0","1","1","1","0"
"25～29歳","18","1","7","16","0","1","0","0","0"
"30～34歳","16","6","5","11","0","0","0","0","0"
"35～39歳","21","9","5","6","0","1","0","0","0"
"40～44歳","15","9","6","6","0","4","1","0","0"
"45～49歳","4","7","4","3","0","1","0","0","0"
"50～54歳","5","2","1","2","0","1","1","0","0"
"55～59歳","3","3","1","0","0","0","5","0","1"
"60～64歳","2","3","0","1","0","0","4","1","0"
"65～69歳","0","2","1","0","0","0","5","2","0"
"70歳以上","0","1","0","0","0","1","39","3","1"
"合計","98","47","34","56","0","11","58","29","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年12月"
"集計期間終了月","2009年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","2","0"
"1～4歳","0","0","0","0","0","0","3","15","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","1","0","0","0","0","0","0","0","0"
"15～19歳","6","2","0","1","0","0","0","2","0"
"20～24歳","26","10","6","4","3","0","0","0","0"
"25～29歳","21","9","6","4","1","0","0","0","0"
"30～34歳","14","4","5","1","1","0","0","0","0"
"35～39歳","6","6","2","0","1","0","1","0","0"
"40～44歳","7","4","0","0","0","0","0","0","0"
"45～49歳","1","1","0","0","0","0","1","0","0"
"50～54歳","0","2","0","0","1","0","2","0","0"
"55～59歳","0","0","0","1","1","0","1","0","0"
"60～64歳","1","0","1","0","0","0","2","0","0"
"65～69歳","1","0","0","0","0","0","1","0","0"
"70歳以上","0","2","0","0","1","0","20","4","0"
"合計","84","40","20","11","9","0","33","24","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年12月"
"集計期間終了月","2009年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","6","0"
"1～4歳","0","0","0","0","0","0","4","30","0"
"5～9歳","0","0","0","0","0","0","1","2","0"
"10～14歳","1","0","0","0","0","0","0","2","0"
"15～19歳","8","2","0","2","0","1","0","2","0"
"20～24歳","38","14","10","14","3","1","1","1","0"
"25～29歳","39","10","13","20","1","1","0","0","0"
"30～34歳","30","10","10","12","1","0","0","0","0"
"35～39歳","27","15","7","6","1","1","1","0","0"
"40～44歳","22","13","6","6","0","4","1","0","0"
"45～49歳","5","8","4","3","0","1","1","0","0"
"50～54歳","5","4","1","2","1","1","3","0","0"
"55～59歳","3","3","1","1","1","0","6","0","1"
"60～64歳","3","3","1","1","0","0","6","1","0"
"65～69歳","1","2","1","0","0","0","6","2","0"
"70歳以上","0","3","0","0","1","1","59","7","1"
"合計","182","87","54","67","9","11","91","53","2"
"定点数","54","54","54","54","54","54","24","24","24"


