"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年50週
"集計期間終了週",2009年50週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1980","2007","3987","290"
"RSウイルス感染症","26","21","47","150"
"咽頭結膜熱","10","2","12","150"
"Ａ群溶血性レンサ球菌咽頭炎","93","94","187","150"
"感染性胃腸炎","483","451","934","150"
"水痘","84","90","174","150"
"手足口病","31","19","50","150"
"伝染性紅斑","8","9","17","150"
"突発性発しん","32","43","75","150"
"百日咳","3","3","6","150"
"ヘルパンギーナ","5","5","10","150"
"流行性耳下腺炎","51","46","97","150"
"不明発しん症","6","2","8","150"
"川崎病","0","0","0","150"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","8","2","10","39"
"細菌性髄膜炎","2","0","2","23"
"無菌性髄膜炎","1","0","1","23"
"マイコプラズマ肺炎","4","2","6","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
