"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年5週
"集計期間終了週",2022年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","402"
"RSウイルス感染症","5","2","7","250"
"咽頭結膜熱","6","1","7","250"
"Ａ群溶血性レンサ球菌咽頭炎","20","25","45","250"
"感染性胃腸炎","852","765","1617","250"
"水痘","5","7","12","250"
"手足口病","19","21","40","250"
"伝染性紅斑","0","3","3","250"
"突発性発しん","31","27","58","250"
"ヘルパンギーナ","1","0","1","250"
"流行性耳下腺炎","5","3","8","250"
"不明発しん症","1","1","2","250"
"川崎病","0","1","1","250"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","1","4","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
