"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年8週
"集計期間終了週",2002年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1243","1221","2464","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","3","0","3","142"
"Ａ群溶血性レンサ球菌咽頭炎","55","38","93","142"
"感染性胃腸炎","627","567","1194","142"
"水痘","83","74","157","142"
"手足口病","6","1","7","142"
"伝染性紅斑","12","14","26","142"
"突発性発しん","18","29","47","142"
"百日咳","0","0","0","142"
"風しん","1","2","3","142"
"ヘルパンギーナ","5","3","8","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","40","25","65","142"
"不明発しん症","5","1","6","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","12","8","20","14"
"急性脳炎(日本脳炎を除く)","1","0","1","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
