"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年19週
"集計期間終了週",2017年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","232","264","496","415"
"RSウイルス感染症","23","17","40","262"
"咽頭結膜熱","81","61","142","262"
"Ａ群溶血性レンサ球菌咽頭炎","410","336","746","262"
"感染性胃腸炎","1084","967","2051","262"
"水痘","90","86","176","262"
"手足口病","31","30","61","262"
"伝染性紅斑","12","14","26","262"
"突発性発しん","102","101","203","262"
"百日咳","0","0","0","262"
"ヘルパンギーナ","6","4","10","262"
"流行性耳下腺炎","29","25","54","262"
"不明発しん症","13","6","19","262"
"川崎病","0","2","2","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","15","21","36","39"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","5","8","13","25"
"インフルエンザ入院","3","2","5","25"
