"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年8週
"集計期間終了週",2003年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","878","918","1796","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","5","5","10","142"
"Ａ群溶血性レンサ球菌咽頭炎","32","33","65","142"
"感染性胃腸炎","541","493","1034","142"
"水痘","63","51","114","142"
"手足口病","2","6","8","142"
"伝染性紅斑","12","6","18","142"
"突発性発しん","24","28","52","142"
"百日咳","0","1","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","1","1","2","142"
"麻しん（成人麻しん以外）","4","2","6","142"
"流行性耳下腺炎","13","10","23","142"
"不明発しん症","3","2","5","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","13","22","14"
"急性脳炎(日本脳炎を除く)","1","0","1","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","4","1","5","25"
