"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年7週"
"集計期間終了週","2009年7週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","3","0","0","2","1","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","14","3","3","4","19","3","0","0","12","0","0","0","1","1","0","0","0","0","0","0"
"1歳","56","1","5","8","71","17","0","2","11","0","0","3","1","0","0","0","0","0","0","0"
"2歳","67","0","4","11","40","13","1","0","4","0","0","2","2","0","0","0","0","0","0","0"
"3歳","87","1","2","8","30","19","0","2","0","0","0","5","1","0","0","0","0","0","0","0"
"4歳","138","0","5","19","43","15","1","1","0","0","0","7","0","1","0","0","0","0","0","0"
"5歳","103","0","0","21","32","9","1","3","0","0","0","4","0","0","0","0","0","0","0","0"
"6歳","140","0","1","22","28","5","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"7歳","108","0","0","15","20","2","0","1","0","0","1","5","1","0","0","0","0","0","0","0"
"8歳","114","0","1","14","17","5","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","78","0","0","9","23","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","263","0","1","12","59","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0"
"15～19歳","46","0","0","0","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"20～29歳","65","0","0","4","69","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"合計","1521","5","22","149","465","91","4","13","29","0","2","35","8","2","0","3","0","0","1","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年7週"
"集計期間終了週","2009年7週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","5","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","12","1","2","2","19","9","0","2","11","0","0","0","0","1","0","0","0","0","0","0"
"1歳","43","0","1","1","41","11","1","0","12","0","0","0","0","0","0","0","0","0","1","0"
"2歳","38","0","3","6","33","16","1","4","3","0","0","2","0","0","0","0","0","0","0","0"
"3歳","62","0","1","13","29","10","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
