"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年24週"
"集計期間終了週","2023年24週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","41","91","12","6","17","65","2","4","0","3","34","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","38","63","41","14","33","72","1","10","1","2","74","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","32","107","27","6","35","74","0","4","0","2","77","0","1","0","0","1","0","1","0","0","0","0","","","","","",""
"区西部","11","120","12","4","30","66","0","8","0","6","40","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","54","196","39","7","25","72","1","13","0","8","87","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","13","110","49","13","14","102","1","9","1","4","74","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","30","144","31","8","13","80","0","5","0","4","93","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","7","37","2","1","2","9","0","2","0","2","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","17","123","26","12","30","195","2","20","1","5","117","5","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","14","47","16","0","32","40","0","15","0","4","38","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","19","75","19","10","23","68","4","12","0","4","95","1","3","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩北部","29","68","23","5","19","94","2","4","1","2","75","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","305","1194","298","86","273","937","13","106","4","46","813","12","13","1","0","6","1","1","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年24週"
"集計期間終了週","2023年24週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","24","86","17","3","7","52","5","7","0","3","39","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","42","67","30","4","15","77","1","2","1","5","81","1","2","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","18","131","33","3","25","57","1","5","0","1","86","0","1","0","0","1","0","1","0","0","0","1","","","","","",""
"区西部","7","114","22","4","14","43","1","9","2","2","39","1","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","36","198","34","7","18","80","3","10","0","4","73","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","11","120","37","2","8","90","2","7","1","6","79","2","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","20","136","38","4","17","75","1","6","0","4","60","1","5","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","9","23","5","2","2","16","0","1","0","2","12","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","132","25","11","22","154","2","18","3","3","107","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","7","45","24","1","18","37","0","7","0","1","34","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","20","91","20","2","13","66","5","8","1","4","82","1","3","1","0","3","0","0","0","0","0","0","","","","","",""
"北多摩北部","39","72","21","9","18","59","3","5","1","4","79","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","245","1228","307","52","177","806","24","85","9","39","771","8","19","3","0","7","1","1","0","0","0","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年24週"
"集計期間終了週","2023年24週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","65","177","29","9","24","117","7","11","0","6","73","3","3","0","0","1","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","80","130","71","18","48","149","1","12","1","7","155","1","4","0","0","0","0","0","0","0","0","1","33","21","3","1","1","0"
"区西南部","50","238","60","9","60","131","1","9","0","3","163","0","1","0","0","2","0","1","0","0","0","1","40","25","4","3","3","0"
"区西部","18","234","34","4","44","109","1","17","2","8","79","1","3","1","0","1","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","90","394","73","14","43","152","4","23","0","12","160","0","1","0","0","1","0","0","0","0","0","0","55","34","6","2","2","0"
"区東北部","24","230","86","15","22","192","3","16","1","10","153","2","2","1","0","0","0","0","0","0","0","0","38","24","4","1","1","0"
"区東部","50","280","69","12","30","155","1","11","0","8","153","1","6","0","0","0","1","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","16","60","7","3","4","25","0","3","0","2","21","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","29","255","51","23","52","349","2","38","4","8","224","6","5","0","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","21","92","40","1","50","77","0","22","0","5","72","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","39","166","39","12","36","134","9","20","1","8","177","2","6","1","0","3","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","68","140","44","14","37","153","5","9","2","6","154","0","0","0","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","26","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","550","2422","604","134","450","1743","34","191","11","83","1584","16","31","3","0","8","1","1","0","0","0","2","414","260","38","25","25","0"


