"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年36週"
"集計期間終了週","2024年36週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","17","2","0","0","2","0","2","0","0","1","0","0","0","0","0","0","1","1","0","0","0","6","","","","","",""
"中央区","1","11","0","0","1","7","0","8","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","6","21","3","1","4","7","0","17","1","1","0","0","0","0","0","0","0","0","0","0","0","0","11","","","","","",""
"新宿区","1","24","0","0","5","18","0","10","1","2","3","0","0","0","0","0","0","0","1","0","0","0","4","","","","","",""
"文京","5","17","0","1","4","6","0","10","3","2","1","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"台東","5","13","0","0","4","12","0","12","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","29","1","0","0","5","1","20","1","0","1","0","0","0","0","0","0","0","3","0","0","0","4","","","","","",""
"江東区","4","26","1","1","15","20","2","58","12","3","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","17","2","0","7","16","0","13","1","2","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","8","0","1","2","6","0","28","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","6","24","2","1","8","34","0","94","10","3","8","0","0","2","0","3","0","0","0","0","0","0","0","","","","","",""
"世田谷","17","46","1","0","13","22","1","73","6","2","12","1","0","0","0","0","0","0","3","0","0","0","3","","","","","",""
"渋谷区","2","6","0","1","0","4","0","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","","","","","",""
"中野区","3","24","1","3","9","19","0","49","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","19","1","0","10","14","0","30","1","0","2","1","0","0","0","0","0","0","3","0","0","1","4","","","","","",""
"池袋","0","23","1","0","1","4","0","20","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","24","0","0","15","9","0","21","6","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","21","3","0","2","13","1","35","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","33","1","0","7","11","0","39","5","0","1","1","0","0","0","0","0","1","0","0","0","0","4","","","","","",""
"練馬区","10","60","0","1","12","17","0","56","0","3","7","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","39","2","3","11","22","0","34","1","5","8","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","24","0","0","2","4","2","17","2","2","3","0","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"江戸川","3","69","2","0","14","24","0","40","0","2","2","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","41","2","2","13","36","2","56","0","4","7","0","0","0","0","0","0","0","0","0","0","1","8","","","","","",""
"町田市","2","28","1","0","9","12","1","52","3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","28","0","0","1","7","1","16","3","0","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","2","32","0","0","1","12","0","30","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","38","3","1","14","21","0","37","5","1","8","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"多摩府中","3","73","0","3","34","31","1","120","13","9","8","2","0","0","0","2","1","1","8","0","0","0","11","","","","","",""
"多摩小平","5","51","3","1","25","40","0","132","2","7","6","0","1","0","0","1","0","0","3","0","0","0","9","","","","","",""
"島しょ","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","106","892","32","20","243","455","12","1141","81","61","121","6","3","2","0","9","1","3","23","0","0","2","89","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年36週"
"集計期間終了週","2024年36週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","18","1","0","1","3","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","","","","","",""
"中央区","4","10","0","0","1","13","1","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","17","3","0","7","7","1","12","4","3","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","2","29","2","3","8","6","1","9","1","0","1","0","0","1","0","0","0","0","1","0","0","0","10","","","","","",""
"文京","3","23","2","1","4","3","0","9","9","0","1","0","0","0","0","2","0","0","0","0","0","0","2","","","","","",""
"台東","4","18","0","0","6","12","0","10","4","1","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","30","2","0","5","5","2","21","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","5","31","3","0","5","24","1","56","4","2","5","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","7","16","1","0","3","13","0","16","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","21","0","1","4","4","1","13","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","8","35","0","2","5","27","0","59","6","3","8","0","0","0","0","2","0","0","0","0","0","0","1","","","","","",""
"世田谷","7","54","3","1","2","20","0","50","0","2","12","0","0","0","0","0","0","0","0","0","0","1","7","","","","","",""
"渋谷区","0","13","0","3","0","3","0","11","1","0","3","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中野区","6","28","1","0","5","17","0","32","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","36","0","1","6","14","0","32","2","1","2","0","0","0","0","0","0","0","4","0","0","0","6","","","","","",""
"池袋","2","33","2","1","4","7","0","12","5","0","6","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","1","37","0","4","3","13","0","27","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","23","2","0","3","4","0","26","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","47","0","0","5","10","0","18","4","1","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"練馬区","9","74","0","3","8","14","1","36","4","2","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","5","44","1","6","17","17","0","27","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","38","0","0","4","3","0","15","0","0","2","0","0","0","0","0","0","2","0","0","0","0","1","","","","","",""
"江戸川","3","72","3","0","7","10","3","29","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","60","1","0","15","30","1","40","2","1","6","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","2","23","2","0","11","11","1","43","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","43","0","0","1","10","3","13","0","0","0","1","0","0","0","0","0","0","3","0","0","0","1","","","","","",""
"南多摩","0","27","1","1","1","8","0","23","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","47","2","1","8","23","2","36","5","1","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","1","94","2","1","33","28","2","112","14","7","11","2","1","0","0","0","0","1","5","0","0","0","3","","","","","",""
"多摩小平","9","72","3","4","26","25","0","96","3","2","3","1","1","0","0","0","0","1","2","0","0","0","13","","","","","",""
"島しょ","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","102","1119","37","33","208","384","20","892","89","38","101","10","3","1","0","5","0","4","16","0","0","1","62","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年36週"
"集計期間終了週","2024年36週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","35","3","0","1","5","0","4","0","0","1","0","0","0","0","0","0","1","2","0","0","0","12","4","3","0","2","2","2"
"中央区","5","21","0","0","2","20","1","13","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","8","38","6","1","11","14","1","29","5","4","1","0","0","0","0","0","0","0","0","0","0","0","12","9","6","0","1","1","1"
"新宿区","3","53","2","3","13","24","1","19","2","2","4","0","0","1","0","0","0","0","2","0","0","0","14","12","8","2","2","2","2"
"文京","8","40","2","2","8","9","0","19","12","2","2","0","0","0","0","2","0","0","0","0","0","0","8","7","4","1","1","1","1"
"台東","9","31","0","0","10","24","0","22","4","3","6","2","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","2","59","3","0","5","10","3","41","1","1","2","0","0","0","0","0","0","0","3","0","0","0","5","8","5","1","1","1","1"
