"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年9月"
"集計期間終了月","2004年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","0","0"
"1～4歳","0","0","0","0","0","0","5","3","0"
"5～9歳","0","0","0","0","0","0","6","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","3","0","0","3","0","0","1","0","0"
"20～24歳","20","3","5","12","0","0","1","0","0"
"25～29歳","21","3","7","17","0","0","3","0","0"
"30～34歳","25","9","8","15","0","0","1","0","0"
"35～39歳","10","6","5","7","0","0","5","0","0"
"40～44歳","16","6","5","8","0","1","1","0","0"
"45～49歳","5","5","2","4","0","0","2","0","0"
"50～54歳","4","4","2","3","0","0","5","0","0"
"55～59歳","4","2","4","1","0","0","0","1","0"
"60～64歳","0","2","0","0","0","0","6","4","0"
"65～69歳","1","2","0","0","0","0","7","1","1"
"70歳以上","0","1","1","2","0","0","25","1","1"
"合計","109","43","39","72","0","1","78","11","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年9月"
"集計期間終了月","2004年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","1","0"
"1～4歳","0","0","0","0","0","0","4","3","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","19","3","1","4","3","0","1","0","0"
"20～24歳","40","7","11","9","5","0","0","0","0"
"25～29歳","22","7","4","9","7","0","0","0","0"
"30～34歳","15","7","1","1","0","0","0","1","0"
"35～39歳","16","7","1","0","4","0","0","0","0"
"40～44歳","1","1","0","0","2","0","1","0","0"
"45～49歳","2","1","0","1","2","0","2","0","0"
"50～54歳","0","2","0","0","2","0","5","0","0"
"55～59歳","0","1","0","0","1","0","5","1","0"
"60～64歳","0","1","0","0","0","0","6","0","0"
"65～69歳","0","0","0","0","0","0","0","0","0"
"70歳以上","0","0","0","0","0","0","24","1","0"
"合計","115","37","18","24","26","0","65","8","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年9月"
"集計期間終了月","2004年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","24","1","0"
"1～4歳","0","0","0","0","0","0","9","6","0"
"5～9歳","0","0","0","0","0","0","9","2","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","22","3","1","7","3","0","2","0","0"
"20～24歳","60","10","16","21","5","0","1","0","0"
"25～29歳","43","10","11","26","7","0","3","0","0"
"30～34歳","40","16","9","16","0","0","1","1","0"
"35～39歳","26","13","6","7","4","0","5","0","0"
"40～44歳","17","7","5","8","2","1","2","0","0"
"45～49歳","7","6","2","5","2","0","4","0","0"
"50～54歳","4","6","2","3","2","0","10","0","0"
"55～59歳","4","3","4","1","1","0","5","2","0"
"60～64歳","0","3","0","0","0","0","12","4","0"
"65～69歳","1","2","0","0","0","0","7","1","1"
"70歳以上","0","1","1","2","0","0","49","2","1"
"合計","224","80","57","96","26","1","143","19","2"
"定点数","41","41","41","41","41","41","25","25","25"


