"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年18週
"集計期間終了週",2017年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","355","369","724","416"
"RSウイルス感染症","20","33","53","262"
"咽頭結膜熱","41","46","87","262"
"Ａ群溶血性レンサ球菌咽頭炎","272","238","510","262"
"感染性胃腸炎","809","723","1532","262"
"水痘","40","42","82","262"
"手足口病","25","23","48","262"
"伝染性紅斑","17","19","36","262"
"突発性発しん","64","56","120","262"
"百日咳","0","0","0","262"
"ヘルパンギーナ","6","4","10","262"
"流行性耳下腺炎","19","19","38","262"
"不明発しん症","9","4","13","262"
"川崎病","1","0","1","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","11","15","26","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","4","3","7","25"
"インフルエンザ入院","5","2","7","25"
