"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2020年9週"
"集計期間終了週","2020年9週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","47","2","7","29","52","6","0","3","3","0","0","0","0","0","1","0","0","1","1","0","0","","","","","",""
"区南部","54","3","1","27","81","12","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","106","2","3","24","62","7","1","1","1","0","0","1","0","0","0","0","2","1","0","0","2","","","","","",""
"区西部","69","4","1","37","42","5","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","108","4","2","42","87","5","0","0","2","4","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","74","6","3","34","86","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","73","1","1","50","49","7","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","28","0","0","11","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","70","2","2","52","80","7","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","8","1","0","16","24","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","74","4","7","41","51","3","0","1","4","0","2","2","1","0","1","0","0","1","0","0","1","","","","","",""
"北多摩北部","38","2","4","37","35","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","749","31","31","400","665","63","4","7","26","4","6","3","2","0","3","0","2","4","1","0","5","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2020年9週"
"集計期間終了週","2020年9週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","58","4","2","28","57","9","0","3","1","0","0","0","0","0","1","0","0","1","1","0","0","","","","","",""
"区南部","52","3","2","34","57","6","2","3","2","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","89","4","2","30","58","3","1","1","2","0","1","2","0","0","0","0","2","1","0","0","1","","","","","",""
"区西部","66","5","1","35","43","5","1","0","2","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","103","3","4","25","98","5","1","0","2","4","1","0","1","0","0","0","0","2","0","0","2","","","","","",""
"区東北部","71","3","3","32","67","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","61","1","2","35","62","5","1","1","5","0","1","0","0","0","0","0","0","1","0","0","1","","","","","",""
"西多摩","33","0","0","8","18","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"南多摩","72","1","3","52","83","11","2","1","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","14","4","2","9","23","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","68","4","1","23","34","2","0","1","4","0","1","2","1","0","1","0","0","3","0","0","1","","","","","",""
"北多摩北部","52","2","1","29","29","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","741","34","23","340","630","57","9","10","33","5","9","5","2","0","3","0","2","9","1","0","8","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2020年9週"
"集計期間終了週","2020年9週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","105","6","9","57","109","15","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","32","20","2","4","4","0"
"区南部","106","3","3","61","138","18","2","4","4","1","2","0","0","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","195","6","5","54","120","10","1","1","3","0","1","3","0","0","0","0","2","1","0","0","3","40","25","4","3","3","0"
"区西部","135","9","2","72","85","10","1","0","5","0","2","0","0","0","1","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","211","7","6","67","185","10","1","0","4","8","1","0","1","0","0","0","0","2","0","0","2","56","35","6","2","2","0"
"区東北部","145","9","3","66","153","10","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","39","25","4","1","1","0"
"区東部","134","2","3","85","111","12","1","1","6","0","1","0","0","0","0","0","0","1","0","0","1","41","26","4","1","1","0"
"西多摩","61","0","0","19","33","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","14","8","1","1","1","0"
"南多摩","142","3","5","104","163","18","5","2","4","0","1","1","0","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","22","5","2","25","47","5","0","0","3","0","1","0","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","142","4","8","64","85","5","0","1","8","0","3","2","2","0","2","0","0","4","0","0","2","33","21","3","3","3","0"
"北多摩北部","90","2","5","66","64","7","1","0","7","0","0","0","0","0","0","0","0","0","0","0","1","22","14","2","2","2","0"
"島しょ","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1490","56","51","740","1294","120","12","12","59","9","12","6","3","0","4","0","2","11","1","0","11","416","262","38","25","25","0"


