"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年43週"
"集計期間終了週","2023年43週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","270","32","1","36","45","32","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","4","","","","","",""
"区南部","287","24","0","30","35","82","0","9","0","2","0","0","0","0","0","4","0","0","0","0","0","0","2","","","","","",""
"区西南部","326","28","0","23","58","36","2","5","0","1","2","2","0","0","0","3","0","0","0","0","0","2","5","","","","","",""
"区西部","269","32","0","22","51","55","1","11","0","1","0","0","0","0","0","1","0","0","0","0","0","2","1","","","","","",""
"区西北部","647","58","1","38","55","68","3","8","1","3","3","0","0","0","0","4","0","0","0","0","0","0","1","","","","","",""
"区東北部","410","31","0","34","39","51","2","14","1","3","0","0","0","0","0","2","0","0","0","0","0","1","0","","","","","",""
"区東部","418","34","1","87","87","53","3","7","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","54","11","0","0","6","4","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","535","49","0","35","66","61","0","13","2","6","2","2","1","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","219","21","0","7","32","15","2","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","523","45","1","19","74","36","0","9","0","2","1","1","1","1","0","0","0","0","0","0","0","6","3","","","","","",""
