"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年3週"
"集計期間終了週","2013年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","362","3","2","15","68","6","3","2","6","1","0","0","0","1","0","1","0","0","3","0","6","","","","","",""
"区南部","289","4","3","24","97","15","1","3","5","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","346","0","2","24","84","11","2","1","4","0","0","1","0","0","0","2","1","1","1","0","11","","","","","",""
"区西部","375","1","2","15","89","5","2","0","5","0","0","1","3","1","0","1","0","0","0","0","0","","","","","",""
"区西北部","543","1","3","10","122","12","2","0","4","0","1","2","0","0","0","2","0","0","0","0","2","","","","","",""
"区東北部","585","4","0","19","109","7","1","5","12","0","0","4","1","0","0","1","0","0","1","0","1","","","","","",""
"区東部","514","8","7","28","133","7","2","0","4","0","0","3","1","0","0","1","0","0","0","0","2","","","","","",""
"西多摩","254","0","0","4","25","4","0","0","1","0","0","3","0","0","0","1","0","0","0","0","1","","","","","",""
"南多摩","713","3","0","38","147","16","2","3","8","0","0","3","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩西部","310","5","1","13","44","11","3","0","3","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","427","1","3","21","60","12","0","0","6","0","0","1","0","0","0","0","0","1","1","0","7","","","","","",""
"北多摩北部","314","1","8","20","51","2","0","0","9","0","0","0","0","0","0","2","0","0","0","0","2","","","","","",""
"島しょ","38","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5070","31","31","231","1030","109","18","14","67","1","1","20","6","2","0","11","1","2","6","0","36","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年3週"
"集計期間終了週","2013年3週"
"性別","女性"

