"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年53週
"集計期間終了週",2004年53週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","38","39","77","178"
"RSウイルス感染症","10","7","17","142"
"咽頭結膜熱","14","13","27","142"
"Ａ群溶血性レンサ球菌咽頭炎","42","37","79","142"
"感染性胃腸炎","684","695","1379","142"
"水痘","88","75","163","142"
"手足口病","17","13","30","142"
"伝染性紅斑","5","12","17","142"
"突発性発しん","19","17","36","142"
"百日咳","1","2","3","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","2","0","2","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","47","28","75","142"
"不明発しん症","1","2","3","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","3","4","7","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
