"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2025年10月"
"集計期間終了月","2025年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","7","11","9","0","0","7","0","0","",""
"区南部","55","8","8","21","0","0","0","0","0","",""
"区西南部","7","2","2","3","0","0","6","1","0","",""
"区西部","34","3","13","15","0","0","4","1","0","",""
"区西北部","5","0","1","1","0","0","3","0","0","",""
"区東北部","0","0","0","0","0","0","0","0","0","",""
"区東部","7","5","2","7","0","0","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","3","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","119","25","37","56","0","0","28","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2025年10月"
"集計期間終了月","2025年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","6","8","5","7","4","0","4","0","0","",""
"区南部","22","5","2","3","1","0","1","0","0","",""
"区西南部","11","1","0","1","1","0","5","1","0","",""
"区西部","17","1","3","4","1","0","6","0","0","",""
"区西北部","6","7","0","0","3","0","4","0","0","",""
"区東北部","11","2","0","1","0","0","2","1","0","",""
"区東部","13","2","0","0","1","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","1","0","0","0","0","0","0","0","",""
"北多摩西部","9","0","0","1","0","0","2","0","0","",""
"北多摩南部","0","2","0","0","0","0","3","1","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","105","29","10","17","11","0","29","3","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2025年10月"
"集計期間終了月","2025年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","15","16","16","4","0","11","0","0","10","4"
"区南部","77","13","10","24","1","0","1","0","0","3","1"
"区西南部","18","3","2","4","1","0","11","2","0","5","3"
"区西部","51","4","16","19","1","0","10","1","0","11","4"
"区西北部","11","7","1","1","3","0","7","0","0","6","2"
"区東北部","11","2","0","1","0","0","2","1","0","3","1"
"区東部","20","7","2","7","1","0","6","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","1","0","0","0","0","0","0","0","5","1"
"北多摩西部","9","0","0","1","0","0","2","0","0","2","1"
"北多摩南部","0","2","0","0","0","0","6","1","0","3","3"
"北多摩北部","0","0","0","0","0","0","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","224","54","47","73","11","0","57","5","0","55","25"


