"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年13週
"集計期間終了週",2015年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","321","315","636","415"
"RSウイルス感染症","24","20","44","262"
"咽頭結膜熱","35","21","56","262"
"Ａ群溶血性レンサ球菌咽頭炎","408","348","756","262"
"感染性胃腸炎","983","904","1887","262"
"水痘","101","86","187","262"
"手足口病","9","17","26","262"
"伝染性紅斑","116","122","238","262"
"突発性発しん","80","82","162","262"
"百日咳","2","2","4","262"
"ヘルパンギーナ","2","5","7","262"
"流行性耳下腺炎","32","25","57","262"
"不明発しん症","5","3","8","262"
"川崎病","3","0","3","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","8","11","19","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","4","2","6","25"
"インフルエンザ入院","3","0","3","25"
