"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年8週
"集計期間終了週",2014年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6158","5753","11911","418"
"RSウイルス感染症","19","20","39","263"
"咽頭結膜熱","16","18","34","263"
"Ａ群溶血性レンサ球菌咽頭炎","273","268","541","263"
"感染性胃腸炎","774","754","1528","263"
"水痘","106","86","192","263"
"手足口病","5","4","9","263"
"伝染性紅斑","37","22","59","263"
"突発性発しん","78","45","123","263"
"百日咳","1","1","2","263"
"ヘルパンギーナ","3","0","3","263"
"流行性耳下腺炎","17","16","33","263"
"不明発しん症","12","7","19","263"
"川崎病","2","1","3","263"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","6","5","11","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","1","1","2","25"
"インフルエンザ入院","24","18","42","25"
