"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年24週"
"集計期間終了週","2011年24週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","2","15","51","21","11","9","7","0","3","4","1","0","0","0","0","0","0","1","0","","","","","",""
"区南部","1","1","18","30","88","21","15","5","11","2","7","3","2","0","0","0","0","0","1","0","0","","","","","",""
"区西南部","2","0","4","33","72","28","12","10","8","0","0","7","5","0","0","0","0","0","0","0","0","","","","","",""
"区西部","1","0","5","27","68","19","15","5","6","0","6","3","1","0","0","5","0","0","0","0","0","","","","","",""
"区西北部","0","0","4","28","81","26","7","13","10","1","7","6","6","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","0","0","9","37","97","16","9","5","15","3","8","7","1","1","2","0","0","0","1","0","0","","","","","",""
"区東部","0","2","11","38","116","18","4","12","13","0","6","10","1","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","6","18","2","1","10","3","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","3","0","8","89","152","22","9","9","16","0","2","19","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","5","19","38","23","0","3","5","0","0","2","0","1","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","12","25","69","12","9","13","8","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","20","32","71","23","8","9","7","0","2","5","3","0","0","2","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","4","100","379","921","231","100","103","109","6","42","68","23","2","2","13","0","0","4","1","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年24週"
"集計期間終了週","2011年24週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","5","7","40","25","7","5","12","0","3","2","1","1","0","3","0","0","1","1","0","","","","","",""
"区南部","1","1","11","31","92","13","17","5","11","2","4","4","2","0","0","0","0","0","1","0","0","","","","","",""
"区西南部","2","0","10","24","68","19","7","7","10","0","2","2","3","0","0","0","0","0","0","0","0","","","","","",""
"区西部","1","3","1","23","53","16","13","5","8","0","5","5","1","0","0","2","0","0","0","0","0","","","","","",""
"区西北部","0","2","8","33","78","13","7","20","10","2","5","3","6","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","0","2","8","31","81","20","4","4","14","1","12","5","1","1","1","0","0","0","1","0","0","","","","","",""
"区東部","1","1","12","35","96","11","6","13","16","1","8","4","2","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","1","23","3","1","2","3","0","1","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","3","2","5","62","129","24","3","13","14","0","4","13","1","0","0","0","0","0","1","0","0","","","","","",""
"北多摩西部","1","1","10","16","47","14","3","10","5","1","0","1","1","1","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","11","24","56","11","11","17","8","0","0","2","2","0","0","1","1","0","1","0","0","","","","","",""
"北多摩北部","0","0","19","33","52","26","7","10","10","0","3","2","2","1","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","12","102","320","815","195","86","111","121","7","47","44","22","4","1","11","1","0","7","1","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年24週"
"集計期間終了週","2011年24週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","7","22","91","46","18","14","19","0","6","6","1","1","0","3","0","0","1","1","0","31","19","2","4","4","0"
"区南部","1","2","29","61","180","34","32","10","22","2","11","7","4","0","0","0","0","0","1","0","0","33","21","3","1","1","0"
"区西南部","4","0","14","57","140","47","19","17","18","0","2","9","8","0","0","0","0","0","0","0","0","40","25","4","2","3","0"
"区西部","1","3","6","50","121","35","28","10","14","0","11","8","1","0","0","7","0","0","0","0","0","38","24","4","4","4","0"
