"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年1週
"集計期間終了週",2023年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","792","683","1475","409"
"RSウイルス感染症","6","6","12","257"
"咽頭結膜熱","12","5","17","257"
"Ａ群溶血性レンサ球菌咽頭炎","12","16","28","257"
"感染性胃腸炎","646","566","1212","257"
"水痘","13","11","24","257"
"手足口病","8","5","13","257"
"伝染性紅斑","0","0","0","257"
"突発性発しん","19","20","39","257"
"ヘルパンギーナ","3","0","3","257"
"流行性耳下腺炎","1","3","4","257"
"不明発しん症","0","4","4","257"
"川崎病","2","0","2","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","1","2","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","6","7","13","25"
