"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年3月"
"集計期間終了月","2005年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","16","5","0","12","0","0","16","8","0","",""
"区南部","2","1","0","1","0","0","4","0","0","",""
"区西南部","5","2","0","1","0","0","18","1","0","",""
"区西部","26","8","10","20","0","0","32","2","1","",""
"区西北部","22","10","9","13","0","1","4","1","0","",""
"区東北部","4","2","2","2","0","0","4","0","0","",""
"区東部","19","7","8","18","0","0","3","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","9","0","0","",""
"北多摩西部","1","0","1","7","1","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","96","35","30","74","1","1","90","14","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年3月"
"集計期間終了月","2005年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","42","19","7","4","14","0","10","3","0","",""
"区南部","2","0","0","0","0","0","2","0","0","",""
"区西南部","2","3","1","0","0","0","7","0","0","",""
"区西部","20","11","6","6","0","0","15","6","0","",""
"区西北部","10","8","0","1","3","0","1","0","0","",""
"区東北部","4","1","0","1","0","0","2","0","0","",""
"区東部","9","3","1","2","0","0","2","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","18","0","0","0","2","0","1","0","0","",""
"北多摩西部","5","2","0","4","2","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","112","47","15","18","21","0","40","10","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年3月"
"集計期間終了月","2005年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","58","24","7","16","14","0","26","11","0","10","6"
"区南部","4","1","0","1","0","0","6","0","0","5","1"
"区西南部","7","5","1","1","0","0","25","1","0","0","0"
"区西部","46","19","16","26","0","0","47","8","1","6","4"
"区西北部","32","18","9","14","3","1","5","1","0","6","2"
"区東北部","8","3","2","3","0","0","6","0","0","2","1"
"区東部","28","10","9","20","0","0","5","3","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","18","0","0","0","2","0","10","0","0","4","1"
"北多摩西部","6","2","1","11","3","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","0","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","0","0","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","208","82","45","92","22","1","130","24","1","41","25"


