"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年41週
"集計期間終了週",2003年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","7","4","11","142"
"Ａ群溶血性レンサ球菌咽頭炎","33","23","56","142"
"感染性胃腸炎","221","187","408","142"
"水痘","29","26","55","142"
"手足口病","16","19","35","142"
"伝染性紅斑","10","9","19","142"
"突発性発しん","49","30","79","142"
"百日咳","1","3","4","142"
"風しん","2","1","3","142"
"ヘルパンギーナ","24","12","36","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","13","9","22","142"
"不明発しん症","11","4","15","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","12","19","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","6","4","10","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
