"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年8月"
"集計期間終了月","2020年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","6","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","3","0","1","1","0","0","0","0","0"
"20～24歳","18","1","4","11","0","0","0","0","0"
"25～29歳","22","3","11","9","0","0","1","0","0"
"30～34歳","13","3","10","10","0","0","1","0","0"
"35～39歳","15","9","6","9","0","0","1","0","0"
"40～44歳","9","6","3","3","0","0","0","0","0"
"45～49歳","1","3","4","1","0","0","1","0","0"
"50～54歳","2","1","1","3","0","0","3","0","0"
"55～59歳","6","1","4","0","0","0","2","0","0"
"60～64歳","0","0","2","0","0","0","1","0","0"
"65～69歳","1","0","0","0","0","0","2","0","0"
"70歳以上","0","1","0","0","0","0","21","1","0"
"合計","90","28","46","47","0","0","43","1","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年8月"
"集計期間終了月","2020年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","1","0","0","2","0","0"
"15～19歳","8","0","0","1","0","0","0","0","0"
"20～24歳","29","6","4","4","2","0","0","0","0"
"25～29歳","14","3","4","4","0","0","0","0","0"
"30～34歳","20","3","2","2","2","0","1","0","0"
"35～39歳","5","1","0","0","0","0","0","0","0"
"40～44歳","3","1","1","1","1","0","0","0","0"
"45～49歳","0","4","2","0","0","0","4","0","0"
"50～54歳","1","1","2","1","1","0","1","0","0"
"55～59歳","0","0","0","1","1","0","0","0","0"
"60～64歳","0","0","0","0","0","0","4","0","0"
"65～69歳","0","0","0","0","0","0","2","0","1"
"70歳以上","0","1","1","0","1","0","10","0","0"
"合計","80","20","16","15","8","0","29","0","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年8月"
"集計期間終了月","2020年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","0","0"
"1～4歳","0","0","0","0","0","0","7","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","1","0","0","3","0","0"
"15～19歳","11","0","1","2","0","0","0","0","0"
"20～24歳","47","7","8","15","2","0","0","0","0"
"25～29歳","36","6","15","13","0","0","1","0","0"
"30～34歳","33","6","12","12","2","0","2","0","0"
"35～39歳","20","10","6","9","0","0","1","0","0"
"40～44歳","12","7","4","4","1","0","0","0","0"
"45～49歳","1","7","6","1","0","0","5","0","0"
"50～54歳","3","2","3","4","1","0","4","0","0"
"55～59歳","6","1","4","1","1","0","2","0","0"
"60～64歳","0","0","2","0","0","0","5","0","0"
"65～69歳","1","0","0","0","0","0","4","0","1"
"70歳以上","0","2","1","0","1","0","31","1","0"
"合計","170","48","62","62","8","0","72","1","1"
"定点数","54","54","54","54","54","54","25","25","25"


