"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年35週"
"集計期間終了週","2010年35週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","7","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0"
"～1歳","0","3","3","0","28","1","12","1","29","0","6","0","3","0","0","0","0","0","0","0"
"1歳","0","3","4","0","51","6","30","3","18","0","20","1","2","1","0","0","0","0","1","0"
"2歳","0","0","3","3","26","6","23","3","5","0","7","2","1","1","0","0","0","0","0","0"
"3歳","0","1","2","1","19","4","13","9","0","0","4","3","0","0","0","0","0","0","0","0"
"4歳","1","0","2","6","13","4","12","7","1","0","2","6","1","0","0","0","0","0","0","0"
"5歳","0","0","2","5","16","5","3","12","0","0","8","8","2","0","0","0","0","0","1","0"
"6歳","0","0","0","4","17","2","3","3","0","1","4","5","0","0","0","0","0","0","0","0"
"7歳","0","0","0","5","8","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","3","0","0","2","8","0","3","1","0","0","0","5","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","6","0","0","0","0","1","2","6","0","0","0","0","0","0","0","0"
"10～14歳","2","0","1","4","21","0","1","2","0","0","1","4","0","1","0","1","0","0","0","0"
"15～19歳","0","0","0","0","7","0","0","0","0","0","1","1","0","0","0","3","0","0","0","0"
"20～29歳","1","0","0","3","24","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","7","17","35","251","29","102","41","54","3","56","45","9","3","0","9","0","2","3","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年35週"
"集計期間終了週","2010年35週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","1","0","4","1","0","0","2","0","1","0","1","0","0","0","0","0","0","0"
"～1歳","0","1","3","1","25","1","11","2","22","0","7","0","0","0","0","0","0","0","0","0"
"1歳","0","1","3","1","28","2","18","5","30","0","16","3","3","0","0","0","0","0","0","0"
"2歳","0","0","6","3","29","5","17","3","7","0","4","4","3","0","0","0","0","0","0","0"
"3歳","0","0","1","6","24","7","6","5","1","1","7","1","1","0","0","0","0","0","1","0"
"4歳","0","0","5","7","11","1","5","1","1","0","4","1","1","0","0","0","0","0","0","0"
"5歳","0","0","2","5","15","4","1","3","0","0","1","3","1","0","0","0","0","0","0","0"
"6歳","0","0","0","4","9","3","3","4","0","1","1","5","0","0","0","0","0","0","0","0"
"7歳","0","0","0","4","7","0","3","3","0","0","1","2","0","0","0","0","0","0","0","0"
"8歳","0","0","0","0","6","0","1","0","0","1","0","3","0","0","0","0","0","0","0","0"
