"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2010年9月"
"集計期間終了月","2010年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","11","4","3","11","0","0","1","0","0","",""
"中央区","7","3","0","3","0","0","0","0","0","",""
"みなと","6","17","7","4","0","1","5","3","0","",""
"新宿区","28","15","24","33","0","6","21","2","0","",""
"文京","5","2","0","5","0","0","2","3","0","",""
"台東","0","0","0","0","0","0","0","0","0","",""
"墨田区","1","1","0","1","0","0","0","0","0","",""
"江東区","11","2","5","7","0","1","0","0","0","",""
"品川区","0","0","0","4","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","0","0","0","0","0","3","0","0","",""
"世田谷","0","0","0","0","0","0","0","0","0","",""
"渋谷区","8","4","1","2","0","0","0","0","0","",""
"中野区","5","1","1","4","0","0","0","0","0","",""
"杉並","5","0","0","1","0","0","15","0","0","",""
"池袋","16","3","5","8","0","0","5","0","0","",""
"北区","0","1","2","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","0","0","3","0","0","1","0","2","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","0","2","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","5","3","0","",""
"江戸川","4","0","3","3","0","0","0","0","0","",""
"八王子市","1","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","20","9","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","113","53","51","91","0","8","78","20","2","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2010年9月"
"集計期間終了月","2010年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","7","0","0","0","0","0","0","0","0","",""
"みなと","2","4","2","0","0","0","5","0","0","",""
"新宿区","11","14","7","6","1","0","5","2","0","",""
"文京","0","0","0","0","0","0","2","0","0","",""
"台東","3","0","0","1","2","0","0","0","0","",""
"墨田区","0","1","2","0","1","0","1","0","0","",""
"江東区","1","1","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","7","0","0","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","0","0","0","",""
"渋谷区","1","5","2","0","1","0","0","0","0","",""
