"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年20週
"集計期間終了週",2011年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","96","106","202","417"
"RSウイルス感染症","10","3","13","263"
"咽頭結膜熱","70","38","108","263"
"Ａ群溶血性レンサ球菌咽頭炎","415","326","741","263"
"感染性胃腸炎","948","869","1817","263"
"水痘","167","145","312","263"
"手足口病","22","10","32","263"
"伝染性紅斑","120","110","230","263"
"突発性発しん","84","94","178","263"
"百日咳","6","5","11","263"
"ヘルパンギーナ","9","8","17","263"
"流行性耳下腺炎","53","43","96","263"
"不明発しん症","14","18","32","263"
"川崎病","4","3","7","263"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","7","4","11","37"
"細菌性髄膜炎","0","1","1","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","0","4","4","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","25"
