"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年37週
"集計期間終了週",2021年37週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","410"
"RSウイルス感染症","42","57","99","260"
"咽頭結膜熱","7","9","16","260"
"Ａ群溶血性レンサ球菌咽頭炎","26","24","50","260"
"感染性胃腸炎","345","320","665","260"
"水痘","19","9","28","260"
"手足口病","15","15","30","260"
"伝染性紅斑","2","3","5","260"
"突発性発しん","65","56","121","260"
"ヘルパンギーナ","37","31","68","260"
"流行性耳下腺炎","11","5","16","260"
"不明発しん症","10","8","18","260"
"川崎病","1","1","2","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","3","6","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
