"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年10週"
"集計期間終了週","2003年10週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","7","0","0","0","27","2","0","1","15","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","22","0","0","0","65","8","1","1","3","0","0","0","0","1","3","0","0","1","0","0","0","0","0","0"
"2歳","32","0","0","2","35","14","0","0","2","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0"
"3歳","34","0","3","6","40","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","40","0","0","10","50","14","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"5歳","48","0","0","5","39","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"6歳","36","0","0","5","34","4","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","17","0","0","4","25","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","16","0","0","5","27","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","21","0","0","1","14","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","36","0","0","3","34","3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","13","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","15","0","0","5","51","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"30～39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40～49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","369","0","3","46","454","61","1","5","20","0","1","0","2","16","8","0","1","4","0","0","0","0","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年10週"
"集計期間終了週","2003年10週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"～1歳","5","0","0","0","24","3","0","0","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","19","0","0","2","42","12","1","1","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","21","0","2","3","36","9","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"3歳","33","0","0","4","36","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","38","0","0","5","44","11","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","47","0","2","7","34","5","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"6歳","33","0","1","4","29","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","28","0","0","4","23","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","13","0","0","6","28","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","23","0","0","1","11","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","39","0","0","3","27","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","13","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","16","0","0","4","76","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"30～39歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"40～49歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
