"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2012年52週"
"集計期間終了週","2012年52週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中央区","7","0","0","5","17","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","10","3","0","4","35","2","3","0","2","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","25","8","0","2","58","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","7","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","14","1","1","2","30","1","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","36","2","2","1","13","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","16","4","5","9","74","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","17","1","0","6","44","2","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","10","0","0","0","20","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","41","9","11","12","134","9","1","4","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","48","1","4","23","108","11","5","1","2","0","0","0","2","0","0","0","2","0","0","0","1","","","","","",""
