"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2019年39週"
"集計期間終了週","2019年39週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","1","0","2","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","5","1","0","6","10","0","8","0","2","2","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"みなと","8","2","0","2","5","0","4","0","1","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","13","0","9","13","0","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"文京","10","3","0","1","2","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","3","8","1","8","15","0","16","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","4","0","0","1","1","0","0","2","6","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","9","0","10","22","0","7","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","10","0","4","15","1","10","0","2","4","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","4","0","4","11","2","17","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","5","14","6","21","22","3","31","2","2","12","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","19","12","3","10","29","1","26","1","4","6","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","6","3","0","0","8","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","6","6","1","3","13","1","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","7","4","0","6","21","1","8","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","5","12","0","2","6","1","0","0","1","18","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","4","5","0","3","8","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","8","1","3","7","2","6","4","2","5","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","2","6","0","10","13","1","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","8","6","3","21","15","2","13","1","3","9","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"足立","4","11","0","5","25","0","5","2","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
