"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年34週"
"集計期間終了週","2023年34週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","33","169","5","11","10","22","0","15","1","1","9","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"区南部","35","196","4","10","11","39","2","16","0","2","9","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","31","236","13","40","6","39","1","7","0","2","16","0","1","0","0","2","0","0","0","0","0","2","","","","","",""
"区西部","19","213","1","9","13","40","3","4","0","2","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","48","388","1","11","15","42","0","10","2","6","11","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","34","235","5","7","15","46","0","11","1","0","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","32","360","4","25","16","45","1","7","0","2","4","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"西多摩","1","52","0","0","1","6","1","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","29","311","4","9","14","81","2","7","0","2","17","1","1","0","0","2","0","0","0","0","0","1","","","","","",""
"北多摩西部","12","169","2","3","15","12","0","14","0","1","7","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","10","291","5","3","19","36","0","8","0","1","7","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","21","203","1","5","10","64","2","8","1","5","6","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"島しょ","1","21","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","306","2844","45","134","145","472","12","114","5","24","95","2","6","1","0","7","0","0","1","0","0","8","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年34週"
"集計期間終了週","2023年34週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","177","2","6","8","24","2","14","1","2","4","0","0","0","0","1","0","0","1","0","0","1","","","","","",""
"区南部","22","177","2","9","10","27","1","7","0","2","8","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","24","261","11","29","16","41","2","8","1","1","12","0","1","0","0","3","0","1","0","0","0","1","","","","","",""
"区西部","34","264","3","3","14","31","7","4","1","5","2","0","1","2","0","1","0","0","0","0","0","1","","","","","",""
"区西北部","35","470","6","12","8","34","2","8","2","7","12","0","2","0","0","3","0","0","0","0","0","1","","","","","",""
"区東北部","28","305","3","5","12","36","1","6","1","3","6","0","1","1","0","2","0","0","0","0","0","0","","","","","",""
"区東部","27","394","2","11","9","35","1","6","0","1","6","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"西多摩","1","53","0","0","3","6","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","21","315","4","9","8","65","2","14","0","7","19","1","1","0","0","3","0","0","0","0","0","1","","","","","",""
"北多摩西部","16","161","2","1","12","10","0","14","1","3","6","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","13","305","1","2","13","23","0","7","0","2","7","0","2","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩北部","22","211","4","1","12","30","2","4","1","4","4","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"島しょ","1","19","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","271","3112","40","89","125","362","21","97","8","37","89","2","10","3","0","17","0","1","1","0","0","8","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年34週"
"集計期間終了週","2023年34週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","60","346","7","17","18","46","2","29","1","3","13","0","0","0","0","1","0","0","1","0","0","1","32","20","2","4","4","0"
"区南部","57","373","6","19","21","66","3","23","0","2","17","0","1","0","0","0","0","0","0","0","0","0","32","20","3","1","1","0"
"区西南部","55","497","24","69","22","80","3","15","1","3","28","0","2","0","0","5","0","1","0","0","0","3","38","23","3","3","3","0"
"区西部","53","477","4","12","27","71","10","4","1","7","4","0","1","2","0","2","0","0","0","0","0","1","38","24","4","4","4","0"
"区西北部","83","858","7","23","23","76","2","18","2","13","23","0","2","0","0","3","0","0","0","0","0","1","56","35","6","2","2","0"
"区東北部","62","540","8","12","27","82","1","17","1","3","10","0","1","1","0","2","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","59","754","6","36","25","80","1","13","0","3","10","0","0","0","0","1","0","0","0","0","0","3","40","25","4","1","1","0"
"西多摩","1","105","0","0","4","12","1","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","13","7","1","1","1","0"
"南多摩","50","626","8","18","22","146","2","21","0","9","36","1","1","0","0","5","0","0","0","0","0","1","43","26","4","1","1","0"
"北多摩西部","28","330","4","4","27","22","0","28","1","4","13","1","1","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","23","596","6","5","32","59","0","15","0","3","14","0","3","0","0","2","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","43","414","5","6","22","94","4","12","1","9","10","0","0","0","0","1","0","0","0","0","0","2","22","14","2","2","2","0"
"島しょ","2","40","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","576","5956","85","222","270","834","29","206","8","59","181","2","12","3","0","22","0","1","1","0","0","12","410","255","38","25","25","0"


