"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年35週"
"集計期間終了週","2012年35週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","7","0","0","11","0","0","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","22","3","1","59","3","11","1","45","0","22","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","54","7","3","97","9","23","2","62","0","44","2","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","30","4","2","56","8","11","0","10","0","26","4","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","5","10","10","52","5","9","1","3","1","26","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","3","5","16","41","5","9","2","1","1","24","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","1","1","15","22","34","4","4","1","1","0","4","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","1","0","4","16","28","3","0","0","0","0","6","2","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","5","14","11","1","1","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","1","0","1","7","11","0","1","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","3","17","1","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","2","11","57","1","3","0","0","0","3","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","1","1","8","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","3","3","29","0","1","0","0","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","122","60","109","511","40","75","8","124","3","164","40","26","2","0","20","0","1","9","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年35週"
"集計期間終了週","2012年35週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","12","0","0","7","1","1","0","1","1","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","28","1","0","38","2","8","0","43","0","13","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","61","7","2","86","3","33","2","56","0","47","2","15","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","0","18","8","7","54","8","12","1","15","0","29","2","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","4","9","8","34","7","9","0","0","0","26","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","4","12","9","33","2","5","1","0","0","15","3","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","1","5","14","25","1","3","1","0","0","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","4","6","28","0","2","2","0","0","5","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","3","12","15","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","7","17","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","5","9","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","4","6","26","1","2","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","1","0","1","7","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","2","15","51","2","2","0","0","2","5","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","129","58","92","430","27","79","7","115","4","160","26","33","1","1","11","0","2","4","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年35週"
"集計期間終了週","2012年35週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","19","0","0","18","1","1","0","3","1","4","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","50","4","1","97","5","19","1","88","0","35","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","115","14","5","183","12","56","4","118","0","91","4","24","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","0","48","12","9","110","16","23","1","25","0","55","6","7","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","0","9","19","18","86","12","18","1","3","1","52","7","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","7","17","25","74","7","14","3","1","1","39","9","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","1","2","20","36","59","5","7","2","1","0","12","12","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","1","0","8","22","56","3","2","2","0","0","11","6","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","0","0","8","26","26","1","2","0","0","0","5","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","1","0","1","14","28","0","1","0","0","0","1","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","1","0","3","8","26","1","3","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","6","17","83","2","5","0","0","0","9","12","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","0","1","1","2","15","0","0","0","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","5","18","80","2","3","0","0","3","7","2","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","2","1","0","0","0","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","251","118","201","941","67","154","15","239","7","324","66","59","3","1","31","0","3","13","0","0","0","0","0","0","0","0","0"
"定点数","406","259","259","259","259","259","259","259","259","259","259","259","259","259","39","39","24","24","24","24","24","24","24","24","24","24","24","24"


