"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年17週
"集計期間終了週",2015年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","274","254","528","416"
"RSウイルス感染症","28","13","41","262"
"咽頭結膜熱","46","54","100","262"
"Ａ群溶血性レンサ球菌咽頭炎","586","447","1033","262"
"感染性胃腸炎","1172","1037","2209","262"
"水痘","82","78","160","262"
"手足口病","41","17","58","262"
"伝染性紅斑","185","202","387","262"
"突発性発しん","109","81","190","262"
"百日咳","2","5","7","262"
"ヘルパンギーナ","6","6","12","262"
"流行性耳下腺炎","37","25","62","262"
"不明発しん症","12","13","25","262"
"川崎病","2","1","3","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","12","22","39"
"細菌性髄膜炎","3","0","3","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","4","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","1","3","4","25"
"インフルエンザ入院","1","2","3","25"
