"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年38週"
"集計期間終了週","2009年38週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","142","7","2","4","29","1","15","1","9","1","4","4","0","0","0","1","0","0","3","0","","","","","",""
"区南部","147","3","0","6","41","2","6","3","9","2","5","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","169","0","0","0","16","1","8","1","4","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","143","1","0","6","38","1","1","2","4","0","10","1","1","0","0","2","0","0","0","0","","","","","",""
"区西北部","202","0","1","2","8","1","5","0","11","0","3","4","2","1","0","1","0","0","0","0","","","","","",""
"区東北部","99","0","0","6","8","12","7","1","3","0","2","2","0","0","0","2","0","0","1","2","","","","","",""
"区東部","172","1","0","9","25","2","1","0","3","0","8","6","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","67","0","0","0","8","1","1","0","2","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","153","3","0","12","34","6","11","1","7","0","14","13","4","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","63","0","0","2","3","0","1","0","0","0","0","2","0","0","1","2","0","0","0","0","","","","","",""
"北多摩南部","72","0","0","1","4","0","2","1","1","0","3","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","68","0","0","10","6","2","7","0","1","0","3","0","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1497","15","3","58","220","29","71","10","54","3","53","43","8","1","1","10","0","0","4","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年38週"
"集計期間終了週","2009年38週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","117","10","2","3","16","1","11","2","2","1","4","2","0","0","0","1","0","0","3","0","","","","","",""
"区南部","126","3","0","6","29","5","5","1","3","2","9","2","3","0","0","0","0","0","0","0","","","","","",""
"区西南部","146","0","0","2","10","1","2","2","3","0","4","2","1","0","0","1","0","0","0","0","","","","","",""
"区西部","137","1","0","2","22","1","4","1","3","0","4","2","1","0","0","2","0","0","0","0","","","","","",""
"区西北部","195","1","1","2","7","3","1","0","7","0","3","2","1","1","0","1","0","0","0","0","","","","","",""
"区東北部","76","0","0","2","7","8","7","1","7","0","3","2","1","1","2","2","0","0","2","2","","","","","",""
"区東部","165","1","0","4","22","2","6","4","8","0","15","5","0","0","1","1","0","0","0","0","","","","","",""
"西多摩","55","0","0","1","5","1","1","0","2","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","140","3","0","11","28","3","7","1","5","1","13","15","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","50","0","0","2","7","0","1","0","1","0","0","1","0","0","1","2","0","0","0","0","","","","","",""
"北多摩南部","65","0","0","2","2","0","3","1","1","0","1","6","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","76","1","1","6","10","3","1","0","1","0","6","0","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"合計","1348","20","4","43","165","28","54","13","43","4","62","47","10","2","4","11","0","0","6","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年38週"
"集計期間終了週","2009年38週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","259","17","4","7","45","1","26","3","11","2","8","6","0","0","0","2","0","0","3","0","25","17","2","3","4","0"
"区南部","273","3","0","12","70","7","11","4","12","2","14","2","3","0","0","0","0","0","0","0","26","15","3","1","1","0"
"区西南部","315","0","0","2","26","2","10","3","7","0","5","2","1","0","0","1","0","0","0","0","27","14","4","2","3","0"
