"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年7月"
"集計期間終了月","2013年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","39","42","13","23","0","1","15","4","1","0","",""
"区南部","5","3","5","5","0","0","3","0","0","0","",""
"区西南部","3","4","1","0","0","0","2","3","1","0","",""
"区西部","32","20","27","21","0","10","12","3","0","0","",""
"区西北部","13","2","10","8","0","0","4","1","0","0","",""
"区東北部","2","0","0","0","0","0","5","6","0","0","",""
"区東部","10","6","2","8","0","0","3","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","1","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","1","2","0","0","17","12","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","2","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","",""
"合計","106","77","59","67","0","11","64","35","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年7月"
"集計期間終了月","2013年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","5","5","4","0","0","0","4","0","0","0","",""
"区南部","6","0","0","0","0","0","2","0","0","0","",""
"区西南部","1","5","1","0","1","0","0","2","0","0","",""
"区西部","10","6","10","4","5","0","8","3","0","0","",""
"区西北部","23","5","0","2","4","0","4","0","0","0","",""
"区東北部","4","2","1","0","1","0","3","6","0","0","",""
"区東部","1","0","0","1","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","13","6","1","1","1","0","0","0","0","0","",""
"北多摩西部","12","1","0","2","1","0","0","0","0","0","",""
"北多摩南部","0","0","1","1","0","0","9","10","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","75","30","18","11","13","0","31","22","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年7月"
"集計期間終了月","2013年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","44","47","17","23","0","1","19","4","1","0","10","4"
"区南部","11","3","5","5","0","0","5","0","0","0","3","1"
"区西南部","4","9","2","0","1","0","2","5","1","0","3","3"
"区西部","42","26","37","25","5","10","20","6","0","0","11","4"
"区西北部","36","7","10","10","4","0","8","1","0","0","6","2"
"区東北部","6","2","1","0","1","0","8","12","0","0","3","1"
"区東部","11","6","2","9","0","0","3","4","0","0","5","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","14","6","1","1","1","0","0","0","0","0","5","1"
"北多摩西部","12","1","0","2","1","0","0","0","0","0","2","1"
"北多摩南部","1","0","2","3","0","0","26","22","0","0","3","3"
"北多摩北部","0","0","0","0","0","0","3","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","181","107","77","78","13","11","95","57","2","0","52","25"


